,total_grants,id,last_grant_year
17553,5,ur.012052150772.32,2020.0
17554,0,ur.012001437566.19,
17555,0,ur.01176760117.68,
17556,22,ur.01200443405.17,2025.0
17557,3,ur.01201233536.22,2019.0
17558,17,ur.01250611130.75,2024.0
17559,0,ur.01204111777.46,
17560,0,ur.01250175154.27,
17561,0,ur.01250251431.85,
17562,0,ur.012512676073.78,
17563,0,ur.01247355651.46,
17564,0,ur.01176613407.05,
17565,1,ur.01176662137.96,2017.0
17566,0,ur.01252211323.21,
17567,0,ur.01200524206.22,
17568,0,ur.01243014352.05,
17569,0,ur.012024134677.17,
17570,0,ur.01251447016.16,
17571,14,ur.01244204423.50,2019.0
17572,4,ur.01247150755.13,2017.0
17573,13,ur.01251567442.27,2024.0
17574,5,ur.01177412113.48,2020.0
17575,11,ur.01243603620.71,2020.0
17576,9,ur.01246120207.91,2019.0
17577,0,ur.01177341274.90,
17578,0,ur.01200013171.39,
17579,3,ur.01204465321.74,2023.0
17580,0,ur.01247375326.31,
17581,2,ur.01250455541.57,2005.0
17582,0,ur.01205174272.43,
17583,2,ur.01252125616.48,2020.0
17584,0,ur.01247333552.50,
17585,3,ur.01245731561.79,2023.0
17586,2,ur.01201327110.35,2023.0
17587,2,ur.01247530610.12,2022.0
17588,5,ur.01201424747.05,2017.0
17589,3,ur.01176342456.51,2015.0
17590,20,ur.01176433105.23,2025.0
17591,15,ur.012022124134.00,2012.0
17592,1,ur.01250026345.76,2012.0
17593,21,ur.01204772461.89,2022.0
17594,2,ur.01200320534.34,2018.0
17595,0,ur.01247463220.45,
17596,2,ur.01200114540.76,2017.0
17597,0,ur.01200102754.89,
17598,0,ur.01243240213.37,
17599,0,ur.012517501345.32,
17600,0,ur.01230231210.61,
17601,0,ur.01230225625.34,
17602,1,ur.01245516204.07,2017.0
17603,0,ur.01247040117.41,
17604,0,ur.01230723724.23,
17605,0,ur.01257031252.57,
17606,0,ur.012463421033.39,
17607,0,ur.01260123074.69,
17608,0,ur.01232767775.21,
17609,0,ur.01255635047.36,
17610,5,ur.01256113406.31,2019.0
17611,0,ur.01245175435.89,
17612,2,ur.01231124101.28,2012.0
17613,1,ur.01254375703.43,2017.0
17614,0,ur.01253302650.12,
17615,7,ur.01246727577.47,2017.0
17616,0,ur.01233210146.66,
17617,0,ur.01232247124.54,
17618,0,ur.01231072520.11,
17619,0,ur.01253554566.18,
17620,0,ur.01257030572.83,
17621,0,ur.01253303001.21,
17622,0,ur.01254032153.52,
17623,0,ur.012565164667.58,
17624,0,ur.01232107247.45,
17625,0,ur.01231350605.22,
17626,0,ur.01253151203.42,
17627,1,ur.01223710472.49,2022.0
17628,1,ur.01232457617.68,2014.0
17629,0,ur.01232266431.02,
17630,0,ur.012315602240.50,
17631,7,ur.01232530660.59,2019.0
17632,0,ur.012612006233.81,
17633,0,ur.01261001366.18,
17634,0,ur.012547132032.51,
17635,0,ur.01256775602.15,
17636,0,ur.01257125715.71,
17637,4,ur.01260255341.75,2020.0
17638,24,ur.01232362402.75,2023.0
17639,9,ur.012577753402.69,2019.0
17640,0,ur.01231524314.37,
17641,0,ur.01232751254.75,
17642,0,ur.012561265375.41,
17643,0,ur.01255660232.59,
17644,0,ur.01252546005.10,
17645,3,ur.01261521566.10,2021.0
17646,0,ur.01256275230.37,
17647,0,ur.01260605230.28,
17648,22,ur.01255570227.21,2021.0
17649,3,ur.01231261023.21,2021.0
17650,5,ur.012602157602.04,2017.0
17651,0,ur.01230047421.09,
17652,0,ur.01260634025.39,
17653,2,ur.01245275700.03,2018.0
17654,4,ur.012307706507.29,2018.0
17655,2,ur.01254175041.58,2020.0
17656,13,ur.01257535437.01,2024.0
17657,2,ur.01255342521.28,2013.0
17658,0,ur.01260146510.22,
17659,28,ur.012316360402.54,2019.0
17660,5,ur.01245514431.25,2023.0
17661,5,ur.01233145112.12,2022.0
17662,34,ur.01255520470.58,2021.0
17663,4,ur.01230575760.03,2015.0
17664,9,ur.012555253477.71,2023.0
17665,0,ur.01233047025.13,
17666,8,ur.012456663337.56,2022.0
17667,31,ur.012543624717.35,2025.0
17668,9,ur.012567764657.20,2019.0
17669,11,ur.012603353577.80,2022.0
17670,5,ur.01245154010.68,2021.0
17671,8,ur.01255707432.93,2022.0
17672,7,ur.01230347177.13,2024.0
17673,8,ur.01232377622.61,2004.0
17674,2,ur.01252427475.78,2010.0
17675,4,ur.01245120067.49,2022.0
17676,0,ur.012522716327.26,
17677,0,ur.01256026101.21,
17678,0,ur.01257327771.59,
17679,7,ur.01246405251.37,2021.0
17680,1,ur.01230424175.13,2024.0
17681,0,ur.012576760075.02,
17682,0,ur.012332674145.12,
17683,0,ur.01231714477.86,
17684,3,ur.01261401561.35,2019.0
17685,0,ur.012312042304.41,
17686,0,ur.012320202764.11,
17687,0,ur.012576612316.51,
17688,0,ur.01231233511.44,
17689,0,ur.01254145361.54,
17690,0,ur.01252560505.64,
17691,2,ur.01261020132.08,2023.0
17692,0,ur.01261432762.85,
17693,0,ur.01254343402.36,
17694,0,ur.01257556414.55,
17695,0,ur.01246211160.10,
17696,0,ur.01260460476.63,
17697,0,ur.012461601405.02,
17698,0,ur.01252342103.23,
17699,0,ur.01260253421.42,
17700,17,ur.01260571511.91,2020.0
17701,0,ur.012565577027.26,
17702,0,ur.01232622145.71,
17703,0,ur.012312767305.41,
17704,0,ur.01230354633.32,
17705,0,ur.01230011104.94,
17706,0,ur.01255573212.11,
17707,0,ur.01255106433.09,
17708,0,ur.012573220033.02,
17709,0,ur.01245633762.99,
17710,0,ur.01232731535.12,
17711,0,ur.012525041657.85,
17712,0,ur.012426001712.21,
17713,0,ur.012615222266.77,
17714,0,ur.01260577030.71,
17715,0,ur.01256463221.17,
17716,5,ur.01257476561.46,2011.0
17717,0,ur.01257542762.01,
17718,0,ur.01255273160.94,
17719,0,ur.01260665726.16,
17720,1,ur.01254403764.39,2009.0
17721,0,ur.01261652637.62,
17722,1,ur.01231201531.82,2014.0
17723,0,ur.01233372341.45,
17724,0,ur.01233527737.30,
17725,0,ur.01232254257.30,
17726,0,ur.01232744205.28,
17727,0,ur.01253475536.30,
17728,0,ur.01233473264.97,
17729,0,ur.01242763554.24,
17730,19,ur.01257341630.22,2022.0
17731,0,ur.01255346066.62,
17732,0,ur.01245455422.37,
17733,0,ur.01254133676.20,
17734,3,ur.01247022765.30,2019.0
17735,0,ur.01261712740.87,
17736,0,ur.01245242226.20,
17737,0,ur.012542773741.85,
17738,0,ur.01252343671.02,
17739,0,ur.01224705262.66,
17740,0,ur.01257603037.08,
17741,0,ur.012571320022.50,
17742,0,ur.01261370603.21,
17743,1,ur.01253213325.48,2022.0
17744,19,ur.01260310455.44,2023.0
17745,0,ur.01230422624.98,
17746,9,ur.01231405054.31,2023.0
17747,0,ur.01231263341.66,
17748,10,ur.01260125621.80,2023.0
17749,1,ur.01233320276.57,2019.0
17750,2,ur.01255207123.42,2024.0
17751,2,ur.012556247337.02,2019.0
17752,19,ur.012335367217.22,2020.0
17753,7,ur.01256656105.35,2017.0
17754,0,ur.01255235473.59,
17755,0,ur.01256745707.44,
17756,2,ur.01256035374.19,2017.0
17757,0,ur.01257324405.69,
17758,1,ur.01232027662.83,2014.0
17759,0,ur.01253541144.24,
17760,0,ur.01245352135.57,
17761,4,ur.01252600521.33,2021.0
17762,15,ur.01231151245.58,2018.0
17763,2,ur.01261323426.43,2019.0
17764,2,ur.01245031315.82,2023.0
17765,0,ur.01256076435.22,
17766,0,ur.01246646762.16,
17767,0,ur.01256645571.05,
17768,2,ur.01230042442.57,2014.0
17769,11,ur.012550253047.53,2022.0
17770,7,ur.012326765732.45,2019.0
17771,2,ur.01231111742.73,2018.0
17772,1,ur.01253132051.02,2001.0
17773,1,ur.01245654061.24,2023.0
17774,1,ur.01253151624.61,2016.0
17775,1,ur.01253031136.22,2008.0
17776,0,ur.01255232425.79,
17777,0,ur.01255643213.44,
17778,0,ur.01253115514.19,
17779,3,ur.01231141376.51,2020.0
17780,0,ur.01255421261.08,
17781,0,ur.01232322574.78,
17782,0,ur.01245500410.28,
17783,27,ur.012323752451.84,2023.0
17784,10,ur.01233277631.54,2021.0
17785,0,ur.01245176737.91,
17786,22,ur.01233070003.90,2021.0
17787,8,ur.01233125221.78,2022.0
17788,0,ur.01253703100.08,
17789,0,ur.01232646645.63,
17790,0,ur.01255322511.13,
17791,0,ur.01254000003.46,
17792,3,ur.012567161044.37,2021.0
17793,0,ur.012562331320.99,
17794,0,ur.01232364153.29,
17795,0,ur.012452470651.07,
17796,2,ur.012331362427.47,2018.0
17797,0,ur.01230513703.54,
17798,3,ur.01257441007.24,2018.0
17799,0,ur.01247064220.52,
17800,0,ur.01230036426.68,
17801,0,ur.01245760326.73,
17802,0,ur.01256343377.86,
17803,0,ur.01261244605.34,
17804,0,ur.01230602047.13,
17805,0,ur.01233142243.45,
17806,0,ur.01257411573.39,
17807,0,ur.01260464201.75,
17808,1,ur.01260051225.56,2024.0
17809,0,ur.01252464625.59,
17810,1,ur.01232077415.19,2017.0
17811,0,ur.01245610633.33,
17812,0,ur.01256157132.55,
17813,0,ur.01260701114.27,
17814,0,ur.01260077604.73,
17815,0,ur.01245065766.84,
17816,0,ur.01255166560.25,
17817,0,ur.01261230744.33,
17818,0,ur.01232106404.08,
17819,0,ur.01233445360.57,
17820,0,ur.01260130260.84,
17821,0,ur.01254231576.51,
17822,2,ur.01261623234.83,2012.0
17823,0,ur.01232161534.14,
17824,2,ur.01260217032.18,2013.0
17825,0,ur.01260644362.38,
17826,0,ur.01232300366.38,
17827,0,ur.01231210254.81,
17828,1,ur.012524304167.32,2016.0
17829,0,ur.01245375453.57,
17830,0,ur.01255261547.60,
17831,0,ur.01254341057.02,
17832,0,ur.01231275031.68,
17833,0,ur.01253045007.05,
17834,0,ur.01231557371.12,
17835,0,ur.01260246573.11,
17836,10,ur.01260352400.53,2020.0
17837,0,ur.01253313210.06,
17838,0,ur.012574513240.30,
17839,0,ur.01252725367.32,
17840,11,ur.01256340471.83,2026.0
17841,0,ur.01252764007.04,
17842,0,ur.01231131353.14,
17843,8,ur.01256470202.50,2020.0
17844,0,ur.01257636754.57,
17845,0,ur.01261112124.41,
17846,0,ur.01254117745.20,
17847,2,ur.012555161017.38,2016.0
17848,8,ur.01233133140.11,2023.0
17849,0,ur.01252332524.10,
17850,0,ur.012552374702.37,
17851,0,ur.01261672406.83,
17852,3,ur.01254407100.19,2015.0
17853,11,ur.01246375005.33,2021.0
17854,17,ur.01254137070.48,2023.0
17855,5,ur.01230741320.70,2022.0
17856,0,ur.01260106614.02,
17857,0,ur.01253107453.68,
17858,0,ur.012456211252.17,
17859,0,ur.012545527305.21,
17860,0,ur.01232021344.01,
17861,1,ur.01233356365.77,2018.0
17862,1,ur.01253012741.61,2021.0
17863,0,ur.01255253526.35,
17864,0,ur.01255754206.07,
17865,6,ur.01224745242.24,2022.0
17866,3,ur.01230551127.69,2024.0
17867,0,ur.012536326717.54,
17868,14,ur.012452075437.76,2024.0
17869,0,ur.012333230715.49,
17870,0,ur.01231522102.45,
17871,7,ur.01252265516.24,2021.0
17872,0,ur.012315752037.25,
17873,0,ur.012300116615.82,
17874,20,ur.01232745631.58,2021.0
17875,0,ur.01257251535.18,
17876,15,ur.012525753462.54,2022.0
17877,2,ur.012306563522.60,2019.0
17878,7,ur.01246535577.28,2020.0
17879,1,ur.01253564700.14,2023.0
17880,0,ur.01254016215.12,
17881,0,ur.01245421214.89,
17882,7,ur.01231102540.69,2021.0
17883,0,ur.01231532264.40,
17884,1,ur.01260373552.04,2017.0
17885,0,ur.01257633666.26,
17886,0,ur.01255222446.41,
17887,0,ur.01255231545.18,
17888,16,ur.01231653404.27,2022.0
17889,12,ur.01254133746.06,2024.0
17890,1,ur.01254332232.59,2005.0
17891,1,ur.01260560150.23,2014.0
17892,0,ur.01260130430.24,
17893,4,ur.01260726106.00,2018.0
17894,0,ur.01246224572.89,
17895,0,ur.01256647053.38,
17896,0,ur.012617170663.10,
17897,6,ur.01252732317.32,2021.0
17898,21,ur.01256711207.61,2023.0
17899,2,ur.012561203744.16,2018.0
17900,14,ur.01246606335.63,2023.0
17901,0,ur.01256242505.27,
17902,0,ur.01260615560.54,
17903,0,ur.01255312125.21,
17904,0,ur.01253672445.19,
17905,0,ur.01231320076.28,
17906,0,ur.01253464215.13,
17907,0,ur.012523742513.37,
17908,0,ur.01245253711.69,
17909,2,ur.01231744511.98,2021.0
17910,0,ur.01246522625.70,
17911,2,ur.01242722031.11,2019.0
17912,2,ur.01261665570.74,2015.0
17913,1,ur.01253232351.06,2019.0
17914,0,ur.01245422653.09,
17915,0,ur.01255740673.41,
17916,1,ur.01252452225.37,2017.0
17917,0,ur.01254020601.36,
17918,0,ur.01233251141.20,
17919,0,ur.012321371523.27,
17920,2,ur.012247270664.41,2013.0
17921,0,ur.012564056467.07,
17922,0,ur.012615157417.77,
17923,1,ur.012567461417.17,2004.0
17924,0,ur.01255345226.17,
17925,0,ur.01232153501.11,
17926,0,ur.01246200215.13,
17927,0,ur.01230062611.84,
17928,0,ur.01256027415.56,
17929,0,ur.01232161105.53,
17930,0,ur.012330672635.73,
17931,0,ur.01260014161.81,
17932,0,ur.01254055060.47,
17933,0,ur.01253132563.17,
17934,7,ur.012314476357.32,2023.0
17935,0,ur.012561424423.98,
17936,0,ur.01261316201.22,
17937,0,ur.01261072450.32,
17938,0,ur.01254637762.00,
17939,0,ur.01252446700.11,
17940,1,ur.01230660015.23,2018.0
17941,0,ur.01253577005.65,
17942,1,ur.01231611247.28,2018.0
17943,0,ur.01254125202.20,
17944,0,ur.01256146500.12,
17945,8,ur.01232756327.59,2022.0
17946,1,ur.01246516616.53,2015.0
17947,3,ur.01254007014.52,2009.0
17948,1,ur.012602755657.17,2020.0
17949,0,ur.01254325253.32,
17950,0,ur.012605311732.21,
17951,0,ur.01261571250.92,
17952,0,ur.01245646610.31,
17953,9,ur.01245252733.13,2019.0
17954,1,ur.01256332206.24,2018.0
17955,0,ur.01245662205.94,
17956,0,ur.01230105726.07,
17957,1,ur.01260540073.55,2017.0
17958,3,ur.01257321237.22,2018.0
17959,3,ur.01255145070.12,2016.0
17960,0,ur.01252753517.54,
17961,0,ur.01232201330.25,
17962,0,ur.01247011113.94,
17963,0,ur.01224742157.06,
17964,5,ur.01261210177.04,2022.0
17965,0,ur.01230112135.59,
17966,7,ur.01260463153.32,2023.0
17967,4,ur.01231326746.75,2013.0
17968,5,ur.01252416352.40,2014.0
17969,7,ur.01256177044.04,2023.0
17970,3,ur.01255154654.24,2020.0
17971,0,ur.01255536162.35,
17972,1,ur.01256454306.90,2011.0
17973,8,ur.01255766511.23,2018.0
17974,2,ur.01257350347.03,2020.0
17975,0,ur.01253316023.39,
17976,0,ur.01245447031.21,
17977,9,ur.01230667263.44,2021.0
17978,12,ur.01255225272.55,2021.0
17979,2,ur.01232270445.75,2022.0
17980,19,ur.01254603055.20,2021.0
17981,3,ur.01261001244.87,2023.0
17982,31,ur.01231345512.97,2024.0
17983,20,ur.01261637033.67,2024.0
17984,2,ur.01230335435.08,2022.0
17985,4,ur.01231625414.28,2020.0
17986,0,ur.01230712171.13,
17987,1,ur.01253532514.69,2023.0
17988,4,ur.012300113577.21,2016.0
17989,29,ur.012333564657.16,2023.0
17990,0,ur.01257567144.97,
17991,20,ur.01257310706.09,2020.0
17992,0,ur.01232261524.99,
17993,4,ur.01252714651.94,2017.0
17994,21,ur.01256612715.20,2021.0
17995,8,ur.01232700150.47,2023.0
17996,0,ur.01257761716.25,
17997,4,ur.012566663342.09,2018.0
17998,0,ur.01261423177.06,
17999,0,ur.01261263155.88,
18000,0,ur.01226263754.97,
18001,0,ur.01227310532.72,
18002,0,ur.01236322667.00,
18003,0,ur.01233771037.29,
18004,0,ur.01236215710.02,
18005,0,ur.012416073041.30,
18006,0,ur.012423156323.85,
18007,0,ur.012414761113.20,
18008,0,ur.012272314225.55,
18009,0,ur.012364545266.43,
18010,62,ur.012240513442.76,2020.0
18011,0,ur.012247014357.24,
18012,0,ur.012277607175.47,
18013,0,ur.012345024625.60,
18014,0,ur.01223727677.83,
18015,19,ur.01225213162.09,2023.0
18016,1,ur.01227753037.72,2020.0
18017,0,ur.012254306437.84,
18018,0,ur.012401673761.11,
18019,0,ur.01236174721.53,
18020,0,ur.01224600137.19,
18021,3,ur.01242204313.72,2014.0
18022,0,ur.01223736424.56,
18023,0,ur.01234300060.18,
18024,1,ur.01240056446.11,2016.0
18025,3,ur.01236411124.06,2021.0
18026,1,ur.01237067634.05,2010.0
18027,0,ur.01227052215.77,
18028,0,ur.01237014723.29,
18029,0,ur.01241754775.08,
18030,0,ur.01224231057.36,
18031,0,ur.01236420441.93,
18032,0,ur.01234457151.21,
18033,0,ur.012367316013.62,
18034,0,ur.012240412170.72,
18035,0,ur.01226641475.80,
18036,0,ur.01235033613.67,
18037,2,ur.01242230375.27,2020.0
18038,0,ur.01241277165.42,
18039,0,ur.01234623653.35,
18040,0,ur.01227532561.04,
18041,0,ur.01242037130.23,
18042,0,ur.01240434533.83,
18043,0,ur.01240167103.11,
18044,0,ur.012403355134.52,
18045,0,ur.01236251637.20,
18046,6,ur.012242614537.90,2024.0
18047,0,ur.012345001650.45,
18048,4,ur.01226505602.59,2020.0
18049,0,ur.01241212163.91,
18050,0,ur.01235763766.29,
18051,2,ur.01242075472.37,2009.0
18052,0,ur.01237622214.50,
18053,1,ur.01240043645.10,2015.0
18054,0,ur.01227603654.64,
18055,9,ur.01237302231.51,2022.0
18056,0,ur.01235073251.81,
18057,5,ur.01236001657.43,2020.0
18058,0,ur.01237205065.35,
18059,0,ur.01236442445.41,
18060,1,ur.01234112030.00,2005.0
18061,1,ur.01242470256.24,2019.0
18062,2,ur.01240270615.50,2021.0
18063,2,ur.01227766071.71,2016.0
18064,0,ur.01241143476.97,
18065,2,ur.01234500340.18,2012.0
18066,0,ur.01235516054.40,
18067,0,ur.01240413175.27,
18068,4,ur.01225227464.09,2019.0
18069,1,ur.012246735457.16,2014.0
18070,2,ur.0777765274.46,2019.0
18071,0,ur.01237001374.99,
18072,8,ur.01241024606.39,2021.0
18073,64,ur.01241444362.32,2025.0
18074,1,ur.01235337753.27,2011.0
18075,14,ur.012366614377.04,2024.0
18076,10,ur.01224364473.42,2022.0
18077,0,ur.01240520661.79,
18078,0,ur.01235203043.03,
18079,17,ur.01236312012.57,2019.0
18080,0,ur.01227065733.32,
18081,0,ur.01240225152.21,
18082,0,ur.01235213702.83,
18083,0,ur.01237652167.88,
18084,1,ur.01235003675.24,2009.0
18085,0,ur.01227616264.01,
18086,0,ur.01241367545.24,
18087,0,ur.01242565121.12,
18088,0,ur.01234033141.68,
18089,0,ur.01225401733.22,
18090,0,ur.012411405511.46,
18091,1,ur.01236052461.15,2020.0
18092,0,ur.01225746123.34,
18093,0,ur.01226615401.92,
18094,0,ur.01233700207.37,
18095,0,ur.01226666505.49,
18096,0,ur.01224132321.06,
18097,0,ur.01224564124.32,
18098,0,ur.01226620776.81,
18099,0,ur.01236655170.74,
18100,0,ur.01241011534.34,
18101,0,ur.01235730440.85,
18102,0,ur.012420557360.08,
18103,2,ur.01240236421.19,2012.0
18104,0,ur.01224443411.80,
18105,0,ur.012360005564.40,
18106,0,ur.01241364445.57,
18107,0,ur.012417401015.43,
18108,1,ur.01242231267.56,
18109,0,ur.01237531352.18,
18110,0,ur.01241650465.19,
18111,0,ur.01235021464.17,
18112,0,ur.012375341617.41,
18113,0,ur.01241423621.43,
18114,4,ur.01241067364.28,2016.0
18115,0,ur.01226056217.25,
18116,1,ur.01237436104.36,2008.0
18117,0,ur.01241576761.64,
18118,0,ur.01227646273.13,
18119,2,ur.01225200065.16,2020.0
18120,0,ur.01227407151.72,
18121,0,ur.01226654737.54,
18122,0,ur.01241342404.36,
18123,0,ur.01227760715.19,
18124,2,ur.01226525473.33,2017.0
18125,0,ur.01226062627.09,
18126,0,ur.01242405334.46,
18127,0,ur.01224705350.94,
18128,0,ur.01241544015.65,
18129,0,ur.01227546760.03,
18130,0,ur.01227373120.77,
18131,0,ur.01237360536.82,
18132,0,ur.01236117760.44,
18133,0,ur.01234570175.63,
18134,0,ur.012245412737.26,
18135,4,ur.01236505326.09,2018.0
18136,1,ur.01233635460.19,2017.0
18137,0,ur.01236267242.23,
18138,0,ur.01235634601.93,
18139,0,ur.01236040253.00,
18140,0,ur.01237417677.81,
18141,4,ur.01233712534.04,2022.0
18142,0,ur.01236543376.53,
18143,0,ur.01242366637.27,
18144,1,ur.01237024201.45,2005.0
18145,2,ur.01242476012.96,2020.0
18146,4,ur.01235652535.35,2022.0
18147,1,ur.01240547355.48,2009.0
18148,4,ur.01227737461.08,2015.0
18149,15,ur.01235112347.48,2023.0
18150,0,ur.01224232752.44,
18151,18,ur.01242115146.40,2019.0
18152,0,ur.01241144177.17,
18153,0,ur.01236527705.32,
18154,0,ur.01236031200.14,
18155,1,ur.01227501220.92,2017.0
18156,1,ur.01237266651.57,2014.0
18157,5,ur.01224330545.16,2022.0
18158,15,ur.012350323552.91,2023.0
18159,1,ur.01225627734.88,2020.0
18160,0,ur.01241377265.33,
18161,0,ur.01227205771.91,
18162,7,ur.01237741615.50,2019.0
18163,17,ur.01234230210.22,2023.0
18164,9,ur.01242343053.06,2022.0
18165,3,ur.01236031151.36,2020.0
18166,0,ur.01242104663.69,
18167,0,ur.01236527277.80,
18168,0,ur.01237021073.96,
18169,7,ur.01237303404.13,2020.0
18170,0,ur.01240734344.12,
18171,17,ur.01235654265.45,2021.0
18172,7,ur.01234340325.49,2019.0
18173,0,ur.012404355464.42,
18174,26,ur.01227011705.99,2020.0
18175,4,ur.01224313677.83,2023.0
18176,0,ur.012351600001.89,
18177,0,ur.01236455272.34,
18178,2,ur.01226137025.33,2020.0
18179,0,ur.01242346541.11,
18180,0,ur.01242151553.30,
18181,0,ur.012341713635.01,
18182,0,ur.01226701527.77,
18183,0,ur.01237433142.82,
18184,0,ur.01225510605.14,
18185,0,ur.01241461235.76,
18186,0,ur.01226013642.54,
18187,0,ur.01233655300.24,
18188,2,ur.01227523546.40,2019.0
18189,10,ur.01242252015.12,2021.0
18190,0,ur.012372233405.01,
18191,0,ur.012403150437.42,
18192,0,ur.012252127153.14,
18193,0,ur.01227615135.50,
18194,0,ur.012344710440.61,
18195,0,ur.012366364415.09,
18196,10,ur.01234461254.14,2018.0
18197,0,ur.012362014012.49,
18198,0,ur.01235770116.48,
18199,0,ur.01240060370.73,
18200,0,ur.01236470620.96,
18201,0,ur.01242523322.09,
18202,4,ur.01234134703.91,2006.0
18203,24,ur.01225363272.49,2022.0
18204,0,ur.01223775430.76,
18205,0,ur.01242002566.46,
18206,0,ur.01241370102.05,
18207,0,ur.01241307244.38,
18208,0,ur.01224703444.78,
18209,0,ur.01236054570.75,
18210,0,ur.01235640732.24,
18211,0,ur.01241434532.23,
18212,1,ur.01224217013.54,2012.0
18213,0,ur.01241014540.35,
18214,3,ur.01234217151.20,2021.0
18215,3,ur.01236450323.51,2021.0
18216,0,ur.01227532770.40,
18217,0,ur.01235442211.32,
18218,0,ur.01241710623.25,
18219,7,ur.01240600474.45,2022.0
18220,17,ur.01237053022.57,2024.0
18221,2,ur.01234260334.21,2020.0
18222,2,ur.01241672536.28,2020.0
18223,1,ur.01235173002.34,2019.0
18224,1,ur.01234170006.22,2020.0
18225,0,ur.012351522623.34,
18226,10,ur.012425201757.31,2018.0
18227,0,ur.01237762212.19,
18228,1,ur.01233607433.39,2014.0
18229,0,ur.012271742572.52,
18230,0,ur.01237525127.55,
18231,0,ur.01235166063.30,
18232,0,ur.01242544745.22,
18233,4,ur.01225234761.15,2023.0
18234,13,ur.012261012471.51,2021.0
18235,18,ur.01225053456.94,2018.0
18236,0,ur.01237537747.71,
18237,4,ur.01241446526.99,2022.0
18238,8,ur.01237473106.65,2024.0
18239,1,ur.01236446272.28,2022.0
18240,0,ur.01234126756.66,
18241,0,ur.01233747764.69,
18242,0,ur.01237477354.35,
18243,0,ur.01237073431.92,
18244,7,ur.01234121022.35,2024.0
18245,0,ur.01227101063.23,
18246,5,ur.01227307777.67,2014.0
18247,1,ur.01240734146.73,2014.0
18248,15,ur.01237145022.03,2020.0
18249,7,ur.01240152636.23,2018.0
18250,4,ur.01226233155.69,2022.0
18251,5,ur.01224226410.32,2024.0
18252,0,ur.01224244675.31,
18253,0,ur.01227457270.21,
18254,0,ur.01242473115.10,
18255,0,ur.01237747520.13,
18256,3,ur.01234046364.17,2015.0
18257,0,ur.012274355602.76,
18258,15,ur.012346706352.29,2019.0
18259,3,ur.01241777106.52,2019.0
18260,0,ur.01240077561.87,
18261,1,ur.01240630110.69,2011.0
18262,0,ur.01226230531.56,
18263,4,ur.012274522100.98,2021.0
18264,17,ur.01240610621.21,2020.0
18265,0,ur.01227763243.73,
18266,0,ur.01223752154.73,
18267,0,ur.01237407306.31,
18268,0,ur.01240055431.93,
18269,0,ur.012252247211.95,
18270,0,ur.012407063521.76,
18271,0,ur.01240210473.52,
18272,0,ur.01237442512.89,
18273,0,ur.01226474407.93,
18274,4,ur.01242243727.31,2021.0
18275,0,ur.01225137120.29,
18276,1,ur.01226735254.50,2016.0
18277,29,ur.01233624033.50,2022.0
18278,0,ur.01240135477.60,
18279,0,ur.01237500237.06,
