,affiliations,corresponding,current_organization_id,first_name,is_bogus,last_name,orcid,researcher_id,pub_id
20598,"[{'id': 'grid.14709.3b', 'name': 'McGill University', 'city': 'Montreal', 'city_id': 6077243, 'country': 'Canada', 'country_code': 'CA', 'state': 'Quebec', 'state_code': 'CA-QC'}]",,grid.14709.3b,Guy A,,Rouleau,['0000-0001-8403-1418'],ur.01001142010.98,pub.1085410382
20600,"[{'id': 'grid.147455.6', 'name': 'Carnegie Mellon University', 'city': 'Pittsburgh', 'city_id': 5206379, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}]",,grid.147455.6,Kathryn,,Roeder,['0000-0002-8869-6254'],ur.07620764017.88,pub.1085410382
20604,"[{'id': 'grid.10306.34', 'name': 'Wellcome Sanger Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.5335.0,Karola,,Rehnström,,ur.01227361230.10,pub.1085410382
20607,"[{'id': 'grid.59734.3c', 'name': 'Icahn School of Medicine at Mount Sinai', 'city': 'New York', 'city_id': 5128581, 'country': 'United States', 'country_code': 'US', 'state': 'New York', 'state_code': 'US-NY'}]",,grid.59734.3c,Christopher S,,Poultney,,ur.015647465177.26,pub.1085410382
20616,"[{'id': 'grid.270683.8', 'name': 'Wellcome Centre for Human Genetics', 'city': 'Oxford', 'city_id': 2640729, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.270683.8,Alistair T,,Pagnamenta,['0000-0001-7334-0602'],ur.01247174121.79,pub.1085410382
20617,"[{'id': 'grid.28911.33', 'name': 'Hospitais da Universidade de Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}, {'id': 'grid.8051.c', 'name': 'University of Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",,grid.8051.c,Guiomar,,Oliveira,"['0000-0002-7049-1277', '0000-0003-4031-3880']",ur.01241756140.63,pub.1085410382
20620,"[{'id': 'grid.28911.33', 'name': 'Hospitais da Universidade de Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}, {'id': 'grid.8051.c', 'name': 'University of Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",,grid.8051.c,Susana,,Mouga,['0000-0003-1072-4208'],ur.0677464307.10,pub.1085410382
20622,"[{'id': 'grid.40263.33', 'name': 'Brown University', 'city': 'Providence', 'city_id': 5224151, 'country': 'United States', 'country_code': 'US', 'state': 'Rhode Island', 'state_code': 'US-RI'}]",,grid.40263.33,Daniel Moreno,,De Luca,,ur.014714744402.70,pub.1085410382
20630,"[{'id': 'grid.47100.32', 'name': 'Yale University', 'city': 'New Haven', 'city_id': 4839366, 'country': 'United States', 'country_code': 'US', 'state': 'Connecticut', 'state_code': 'US-CT'}]",,grid.47100.32,Shrikant M,,Mane,,ur.014760151064.56,pub.1085410382
20633,"[{'id': 'grid.6292.f', 'name': 'University of Bologna', 'city': 'Bologna', 'city_id': 3181928, 'country': 'Italy', 'country_code': 'IT', 'state': None, 'state_code': None}]",,grid.6292.f,Elena,,Maestrini,['0000-0001-5924-3179'],ur.01207036331.90,pub.1085410382
20639,"[{'name': 'FondaMental Foundation, Créteil, France.'}, {'id': 'grid.462410.5', 'name': 'Mondor Institute of Biomedical Research', 'city': 'Créteil', 'city_id': 3022530, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.410511.0', 'name': 'Paris 12 Val de Marne University', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.50550.35', 'name': 'Assistance Publique -Hopitaux De Paris', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.484137.d,Marion,,Leboyer,['0000-0001-5473-3697'],ur.01020732460.64,pub.1085410382
20641,"[{'id': 'grid.21107.35', 'name': 'Johns Hopkins University', 'city': 'Baltimore', 'city_id': 4347778, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.21107.35,Christine,,Ladd-Acosta,,ur.01002573047.54,pub.1085410382
20643,"[{'id': 'grid.7497.d', 'name': 'German Cancer Research Center', 'city': 'Heidelberg', 'city_id': 2907911, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]",,grid.7497.d,Sabine M,,Klauck,,ur.0705621120.92,pub.1085410382
20645,"[{'id': 'grid.465198.7', 'name': 'Karolinska Institutet Innovations (Sweden)', 'city': 'Solna', 'city_id': 2675397, 'country': 'Sweden', 'country_code': 'SE', 'state': None, 'state_code': None}]",,grid.4714.6,Bozenna,,Iliadou,,ur.014006776502.02,pub.1085410382
20647,"[{'id': 'grid.27860.3b', 'name': 'University of California, Davis', 'city': 'Davis', 'city_id': 5341704, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.27860.3b,Irva,,Hertz-Picciotto,['0000-0001-6952-2390'],ur.0775617774.23,pub.1085410382
20653,"[{'id': 'grid.462482.e', 'name': 'Manchester Academic Health Science Centre', 'city': 'Manchester', 'city_id': 2643123, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.5379.8', 'name': 'University of Manchester', 'city': 'Manchester', 'city_id': 2643123, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.5379.8,Jonathan M,,Green,['0000-0002-0143-181X'],ur.0620122230.41,pub.1085410382
20654,"[{'id': 'grid.7886.1', 'name': 'University College Dublin', 'city': 'Dublin', 'city_id': 2964574, 'country': 'Ireland', 'country_code': 'IE', 'state': None, 'state_code': None}, {'name': ""Centre for Medical Genetics, Our Lady's Hospital Crumlin, Dublin, Ireland.""}]",,grid.417322.1,Andrew,,Green,['0000-0002-1077-7417'],ur.0770564045.54,pub.1085410382
20658,"[{'id': 'grid.8217.c', 'name': 'Trinity College Dublin', 'city': 'Dublin', 'city_id': 2964574, 'country': 'Ireland', 'country_code': 'IE', 'state': None, 'state_code': None}]",,grid.8217.c,Louise,,Gallagher,['0000-0001-9462-2836'],ur.013164046460.45,pub.1085410382
20660,"[{'id': 'grid.5288.7', 'name': 'Oregon Health & Science University', 'city': 'Portland', 'city_id': 5746545, 'country': 'United States', 'country_code': 'US', 'state': 'Oregon', 'state_code': 'US-OR'}]",,grid.5288.7,Eric,,Fombonne,['0000-0002-8605-3538'],ur.01337362403.14,pub.1085410382
20663,"[{'id': 'grid.21107.35', 'name': 'Johns Hopkins University', 'city': 'Baltimore', 'city_id': 4347778, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.21107.35,M Daniele,,Fallin,,ur.011163635217.58,pub.1085410382
20664,"[{'id': 'grid.47100.32', 'name': 'Yale University', 'city': 'New Haven', 'city_id': 4839366, 'country': 'United States', 'country_code': 'US', 'state': 'Connecticut', 'state_code': 'US-CT'}]",,grid.47100.32,A Gulhan,,Ercan-Sencicek,,ur.01072727431.53,pub.1085410382
20665,"[{'id': 'grid.7886.1', 'name': 'University College Dublin', 'city': 'Dublin', 'city_id': 2964574, 'country': 'Ireland', 'country_code': 'IE', 'state': None, 'state_code': None}, {'name': ""Centre for Medical Genetics, Our Lady's Hospital Crumlin, Dublin, Ireland.""}]",,grid.7886.1,Sean,,Ennis,['0000-0002-4330-1386'],ur.0603333463.51,pub.1085410382
20666,"[{'id': 'grid.28911.33', 'name': 'Hospitais da Universidade de Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}, {'id': 'grid.8051.c', 'name': 'University of Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",,grid.8051.c,Frederico,,Duque,['0000-0001-5684-1472'],ur.01160664670.59,pub.1085410382
20667,"[{'id': 'grid.7839.5', 'name': 'Goethe University Frankfurt', 'city': 'Frankfurt am Main', 'city_id': 2925533, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]",,grid.7839.5,Eftichia,,Duketis,,ur.0655427441.00,pub.1085410382
20668,"[{'name': 'FondaMental Foundation, Créteil, France.'}, {'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'name': 'Centre National de la Recherche Scientifique, URA 2182, Institut Pasteur, Paris, France.'}, {'id': 'grid.413235.2', 'name': 'Hôpital Robert Debré', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.413235.2,Richard,,Delorme,['0000-0002-5614-3663'],ur.0667140354.02,pub.1085410382
20670,"[{'id': 'grid.7692.a', 'name': 'University Medical Center Utrecht', 'city': 'Utrecht', 'city_id': 2745912, 'country': 'Netherlands', 'country_code': 'NL', 'state': None, 'state_code': None}]",,grid.7692.a,Maretha V,,De Jonge,,ur.01151163637.36,pub.1085410382
20675,"[{'name': 'Instituto Nacional de Saœde Dr. Ricardo Jorge, Lisboa, Portugal.'}, {'id': 'grid.9983.b', 'name': 'University of Lisbon', 'city': 'Lisbon', 'city_id': 2267057, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",,grid.422270.1,Inês C,,Conceição,['0000-0002-1246-3761'],ur.0652534046.22,pub.1085410382
20676,"[{'id': 'grid.7839.5', 'name': 'Goethe University Frankfurt', 'city': 'Frankfurt am Main', 'city_id': 2925533, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]",,grid.7839.5,Andreas G,,Chiocchetti,,ur.01204407342.54,pub.1085410382
20677,"[{'id': 'grid.257413.6', 'name': 'Indiana University – Purdue University Indianapolis', 'city': 'Indianapolis', 'city_id': 4259418, 'country': 'United States', 'country_code': 'US', 'state': 'Indiana', 'state_code': 'US-IN'}, {'id': 'grid.39382.33', 'name': 'Baylor College of Medicine', 'city': 'Houston', 'city_id': 4699066, 'country': 'United States', 'country_code': 'US', 'state': 'Texas', 'state_code': 'US-TX'}]",,grid.257413.6,Patrícia B S,,Celestino-Soper,,ur.01322400161.18,pub.1085410382
20680,"[{'id': 'grid.28911.33', 'name': 'Hospitais da Universidade de Coimbra', 'city': 'Coimbra', 'city_id': 2740637, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",,grid.28911.33,Cátia,,Café,,ur.01112551470.18,pub.1085410382
20684,"[{'id': 'grid.7839.5', 'name': 'Goethe University Frankfurt', 'city': 'Frankfurt am Main', 'city_id': 2925533, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'id': 'grid.4714.6', 'name': 'Karolinska Institute', 'city': 'Stockholm', 'city_id': 2673730, 'country': 'Sweden', 'country_code': 'SE', 'state': None, 'state_code': None}, {'id': 'grid.425979.4', 'name': 'Stockholm County Council', 'city': 'Stockholm', 'city_id': 2673730, 'country': 'Sweden', 'country_code': 'SE', 'state': None, 'state_code': None}]",,grid.4714.6,Sven,,Bölte,['0000-0002-4579-4970'],ur.01346757770.62,pub.1085410382
20685,"[{'id': 'grid.8217.c', 'name': 'Trinity College Dublin', 'city': 'Dublin', 'city_id': 2964574, 'country': 'Ireland', 'country_code': 'IE', 'state': None, 'state_code': None}]",,grid.8217.c,Nadia,,Bolshakova,['0000-0003-2173-6562'],ur.01236207173.56,pub.1085410382
20686,"[{'name': 'INSERM U1130, Paris, France.'}, {'id': 'grid.4444.0', 'name': 'French National Centre for Scientific Research', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.503253.2', 'name': 'Institut de Biologie Paris-Seine', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.4444.0,Catalina,,Betancur,['0000-0002-3327-4804'],ur.01047510177.28,pub.1085410382
20690,"[{'id': 'grid.266102.1', 'name': 'University of California, San Francisco', 'city': 'San Francisco', 'city_id': 5391959, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.430387.b,Vanessa H,,Bal,['0000-0003-0750-823X'],ur.01137652167.31,pub.1085410382
20694,"[{'id': 'grid.6292.f', 'name': 'University of Bologna', 'city': 'Bologna', 'city_id': 3181928, 'country': 'Italy', 'country_code': 'IT', 'state': None, 'state_code': None}]",,grid.6292.f,Elena,,Bacchelli,['0000-0001-8800-9568'],ur.0673430301.51,pub.1085410382
20698,"[{'id': 'grid.59734.3c', 'name': 'Icahn School of Medicine at Mount Sinai', 'city': 'New York', 'city_id': 5128581, 'country': 'United States', 'country_code': 'US', 'state': 'New York', 'state_code': 'US-NY'}]",,grid.59734.3c,Joseph D,,Buxbaum,['0000-0001-8898-8313'],ur.01160234271.56,pub.1085410382
20710,"[{'id': 'grid.83440.3b', 'name': 'University College London', 'city': 'London', 'city_id': 2643743, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.83440.3b,David,,Skuse,,ur.01070010772.40,pub.1085410382
20711,"[{'id': 'grid.21925.3d', 'name': 'University of Pittsburgh', 'city': 'Pittsburgh', 'city_id': 5206379, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}]",,grid.21925.3d,Bernie,,Devlin,,ur.01223172767.21,pub.1085410382
20713,"[{'id': 'grid.266102.1', 'name': 'University of California, San Francisco', 'city': 'San Francisco', 'city_id': 5391959, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.266102.1,Stephan J,,Sanders,['0000-0001-9112-5148'],ur.0744073202.56,pub.1085410382
20714,"[{'id': 'grid.266102.1', 'name': 'University of California, San Francisco', 'city': 'San Francisco', 'city_id': 5391959, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.266102.1,Somer,,Bishop,,ur.0644211574.58,pub.1085410382
20715,"[{'id': 'grid.452548.a', 'name': 'Lundbeck Foundation', 'city': 'Copenhagen', 'city_id': 2618425, 'country': 'Denmark', 'country_code': 'DK', 'state': None, 'state_code': None}, {'id': 'grid.7048.b', 'name': 'Aarhus University', 'city': 'Aarhus', 'city_id': 2624652, 'country': 'Denmark', 'country_code': 'DK', 'state': None, 'state_code': None}, {'name': 'iPSYCH-Broad Autism Group'}]",,grid.7048.b,Preben Bo,,Mortensen,['0000-0002-5230-9865'],ur.07746151362.14,pub.1085410382
20716,"[{'id': 'grid.452548.a', 'name': 'Lundbeck Foundation', 'city': 'Copenhagen', 'city_id': 2618425, 'country': 'Denmark', 'country_code': 'DK', 'state': None, 'state_code': None}, {'id': 'grid.7048.b', 'name': 'Aarhus University', 'city': 'Aarhus', 'city_id': 2624652, 'country': 'Denmark', 'country_code': 'DK', 'state': None, 'state_code': None}, {'name': 'iPSYCH-Broad Autism Group'}]",,grid.7048.b,Anders D,,Børglum,['0000-0001-8627-7219'],ur.01271721176.11,pub.1085410382
20717,"[{'id': 'grid.5337.2', 'name': 'University of Bristol', 'city': 'Bristol', 'city_id': 2654675, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.5337.2,George Davey,,Smith,['0000-0002-1407-8314'],ur.010663343457.34,pub.1085410382
20718,"[{'id': 'grid.32224.35', 'name': 'Massachusetts General Hospital', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'name': 'Psychiatric Genomics Consortium Autism Group'}]",,grid.66859.34,Mark J,,Daly,['0000-0002-0949-8752'],ur.011517303117.07,pub.1085410382
20719,"[{'id': 'grid.32224.35', 'name': 'Massachusetts General Hospital', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'name': 'Psychiatric Genomics Consortium Autism Group'}]",,grid.66859.34,Elise B,,Robinson,['0000-0003-2314-2792'],ur.01140064416.73,pub.1085410382
20720,"[{'id': 'grid.83440.3b', 'name': 'University College London', 'city': 'London', 'city_id': 2643743, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.7048.b,Doug,,Speed,['0000-0002-0096-9765'],ur.01277444604.25,pub.1085463261
20721,"[{'id': 'grid.10306.34', 'name': 'Wellcome Sanger Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.225360.0', 'name': 'European Bioinformatics Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.10306.34,Na,,Cai,['0000-0001-7496-2075'],ur.01167035545.46,pub.1085463261
20722,[],,grid.83440.3b,UCLEB,,Consortium,,ur.014636421231.76,pub.1085463261
20723,"[{'id': 'grid.7445.2', 'name': 'Imperial College London', 'city': 'London', 'city_id': 2643743, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.7445.2,Michael R,,Johnson,,ur.01326476103.69,pub.1085463261
20724,"[{'id': 'grid.5335.0', 'name': 'University of Cambridge', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.5335.0,Sergey,,Nejentsev,,ur.01334150044.66,pub.1085463261
20725,"[{'id': 'grid.83440.3b', 'name': 'University College London', 'city': 'London', 'city_id': 2643743, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.1008.9', 'name': 'University of Melbourne', 'city': 'Melbourne', 'city_id': 2158177, 'country': 'Australia', 'country_code': 'AU', 'state': 'Victoria', 'state_code': 'AU-VIC'}]",,grid.1008.9,David J,,Balding,['0000-0002-1480-6115'],ur.01136256417.59,pub.1085463261
20726,"[{'id': 'grid.27871.3b', 'name': 'Nanjing Agricultural University', 'city': 'Nanjing', 'city_id': 1799962, 'country': 'China', 'country_code': 'CN', 'state': None, 'state_code': None}, {'id': 'grid.13402.34', 'name': 'Zhejiang University', 'city': 'Hangzhou', 'city_id': 1808926, 'country': 'China', 'country_code': 'CN', 'state': None, 'state_code': None}]",,grid.27871.3b,Lei,,Fang,,ur.0731066403.59,pub.1085862499
20727,"[{'id': 'grid.27871.3b', 'name': 'Nanjing Agricultural University', 'city': 'Nanjing', 'city_id': 1799962, 'country': 'China', 'country_code': 'CN', 'state': None, 'state_code': None}]",,grid.27871.3b,Qiong,,Wang,['0000-0001-8843-7060'],ur.0623431112.56,pub.1085862499
