researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.014711315317.82,1,Joline W. Beulens,110.0,122.0,2016,
ur.0757013146.18,1,Ali Önder Yildirim,120.0,110.0,2015,
ur.0757012421.12,1,Narayanaswamy Ramesh,120.0,21.0,2015,
ur.014712503045.95,1,Taeyoung Hwang,42.0,215.0,2020,
ur.014636605575.11,1,Anna Wilsdon,226.0,207.0,2016,
ur.014635536150.10,1,Seav Huong Ly,176.0,97.0,2018,
ur.014254163167.35,1,Young-Joon Kim,88.0,55.0,2020,
ur.014606255357.02,1,Janet S. Rader,13.0,124.0,2020,
ur.0760701324.54,1,Pranav Yajnik,220.0,79.0,2018,
ur.014603055773.16,1,Sebastian Hollizeck,66.0,32.0,2018,
ur.014603703760.09,1,Jesus S. Mora Pardina,4.0,106.0,2021,
ur.0760676073.22,1,Wen Tan,186.0,10.0,2016,
ur.0760674635.49,1,Kunihito Gotoh,442.0,88.0,2016,
ur.014605076327.21,1,Mahfuzar Rahman,222.0,43.0,2015,
ur.014605152235.60,1,0 STARNET,568.0,610.0,2018,
ur.014606210267.69,1,Mark S Anderson,102.0,85.0,2019,
ur.0760660303.20,1,Sarju Ralhan,145.0,345.0,2017,
ur.014606253407.10,1,Bastiaan B J Tops,240.0,33.0,2015,
ur.0760620143.04,1,Tanja Dujic,110.0,122.0,2016,
ur.014602375401.24,1,Yihao Zang,259.0,46.0,2019,
ur.014606417270.34,1,Yoan Labrousse,187.0,534.0,2018,
ur.014606560633.82,1,Ming Hu,10.0,27.0,2021,
ur.014607637121.45,1,Jie Deng,185.0,88.0,2016,
ur.014607652713.37,1,Thomas Gasser,30.0,223.0,2021,
ur.0760565437.62,1,Christof Sohn,416.0,104.0,2015,
ur.0760565231.98,1,Deepak Reyon,306.0,29.0,2015,
ur.014611506255.12,1,Juan He,33.0,43.0,2020,
ur.0760564536.01,1,Seth H Cassel,125.0,29.0,2017,
ur.014612012167.29,1,Victor Lavrenko,90.0,571.0,2018,
ur.07605465607.04,1,Steven H Seeholzer,25.0,91.0,2020,
ur.0760721572.38,1,Daria Bunina,15.0,48.0,2020,
ur.014602256755.22,1,Daniel L. Rice,528.0,174.0,2017,
ur.0757606243.02,1,Cees Waalwijk,54.0,38.0,2018,
ur.0761035104.43,1,Elvis A. Akwo,161.0,96.0,2018,
ur.014574352677.16,1,Emanuel F Petricoin,127.0,96.0,2018,
ur.0761120264.43,1,Michael Ku Yu,84.0,187.0,2018,
ur.014574754063.97,1,Casey R. Ager,22.0,220.0,2021,
ur.0761117604.03,1,Meghan E Feltcher,262.0,127.0,2017,
ur.014575056535.43,1,Mark J Berger,439.0,45.0,2016,
ur.0761101371.66,1,Julia Tagoe,180.0,55.0,2016,
ur.07610527373.51,1,Lucy Hildyard,120.0,218.0,2017,
ur.014575421006.50,1,Jee Yun Han,24.0,47.0,2021,
ur.0761052640.42,1,Elizabeth Sparks,56.0,42.0,2018,
ur.014576772207.02,1,Emanuele Angelantonio,1.0,222.0,2018,
ur.0761026703.92,1,Karen A Hunt,103.0,43.0,2015,
ur.014601624437.39,1,Michael Zager,5.0,13.0,2018,
ur.0761013232.99,1,Olavi Pärssinen,145.0,377.0,2018,
ur.0761003244.07,1,Ya Cui,8.0,137.0,2021,
ur.0760766067.78,1,Jane C Khan,786.0,198.0,2015,
ur.07607502677.73,1,Hagop M. Kantarjian,188.0,95.0,2019,
ur.014577123332.43,1,Xinghua Xiong,2.0,9.0,2021,
ur.0760745536.64,1,Michelle L Nguyen,285.0,94.0,2017,
ur.014600353237.93,1,Zhe Chen,59.0,33.0,2018,
ur.0760741642.23,1,Eric Kim,163.0,140.0,2016,
ur.014600362555.98,1,Keren Landsman,195.0,421.0,2017,
ur.0760736111.23,1,Judith B. Borja,203.0,856.0,2019,
ur.0760545744.50,1,Koji Arihiro,442.0,88.0,2016,
ur.014615020437.02,1,Katharina Eva Kohl,28.0,144.0,2021,
ur.0760521517.09,1,Taoying Zhou,365.0,20.0,2016,
ur.014626335241.35,1,Ryoya Hayashi,20.0,130.0,2021,
ur.014622172460.49,1,Jason Hwee,3.0,68.0,2021,
ur.014622414563.18,1,Naixing Ye,8.0,18.0,2021,
ur.014622522766.50,1,Emily Miyoshi,10.0,51.0,2021,
ur.014622606045.17,1,Dexin Kong,41.0,60.0,2020,
ur.014624460172.48,1,Thalia C Eley,1384.0,1317.0,2018,
ur.0760134232.24,1,Ingo K. Mellinghoff,1352.0,423.0,2019,
ur.014624750314.02,1,Carlo Balduini,212.0,89.0,2015,
ur.014625172107.52,1,Yongxin Li,5.0,92.0,2021,
ur.014625562603.10,1,Shilpi Sheth,5.0,74.0,2021,
ur.0760112021.80,1,Lorna Witty,256.0,110.0,2015,
ur.014627154001.54,1,Yatish Turakhia,55.0,113.0,2021,
ur.0760461320.97,1,Hanina Hibshoosh,5.0,2.0,2019,
ur.014627360747.41,1,Craig S. Wong,71.0,18.0,2018,
ur.0760042322.69,1,Jose Antonio Boga,3.0,137.0,2021,
ur.014630752041.88,1,Patricia Hübbe,366.0,70.0,2016,
ur.0757767762.12,1,Antonella Di Pizio,78.0,31.0,2015,
ur.014631365357.20,1,Matthew J. Seasock,13.0,106.0,2021,
ur.014632405755.77,1,Xuan Deng,79.0,66.0,2016,
ur.0757737046.63,1,Constanze Bonifer,69.0,114.0,2018,
ur.014633123447.05,1,Tsugumichi Koshinaga,108.0,18.0,2015,
ur.0757733351.08,1,Nelson L S Tang,60.0,14.0,2017,
ur.014634211233.68,1,Raffaele Ferrari,30.0,223.0,2021,
ur.07601414740.31,1,Deeptha Girish,95.0,135.0,2019,
ur.0760153625.73,1,Chiara Rasi,24.0,3.0,2018,
ur.014621375330.69,1,Rudolf A. de Boer,0.0,74.0,2021,
ur.0760201175.45,1,Radovan Dvorsky,119.0,7.0,2015,
ur.0760426612.20,1,Martine Tranchant,195.0,421.0,2017,
ur.07604232114.41,1,Marc Jan Bonder,73.0,75.0,2018,
ur.014615725263.21,1,Susanna Kiwala,29.0,51.0,2018,
ur.014616202732.85,1,Daniel J. L. Coleman,69.0,114.0,2018,
ur.07604230465.03,1,Anna Hofstad,170.0,119.0,2016,
ur.07603523477.51,1,Richard P Ebstein,108.0,77.0,2016,
ur.0760337267.86,1,Jonàs Juan-Mateu,58.0,102.0,2019,
ur.07603203272.75,1,Richard A. Lewis,11.0,63.0,2020,
ur.016117214231.21,1,Xiaofei Zhang,183.0,85.0,2016,
ur.014617112203.32,1,Jing Wang,116.0,99.0,2017,
ur.0760307025.11,1,Karin Halina Greiser,187.0,647.0,2016,
ur.014617241712.44,1,Jennifer M Grossman,90.0,89.0,2017,
ur.0760272416.53,1,Russell C Dale,128.0,132.0,2016,
ur.0760270242.30,1,Matthew W. State,161.0,68.0,2018,
ur.0760255162.33,1,Ylva Paulsson-Karlsson,195.0,421.0,2017,
ur.0760245130.88,1,Konstantin Khetchoumian,87.0,104.0,2018,
ur.0760231340.83,1,Jagadish Vangipurapu,31.0,1090.0,2021,
ur.0760225416.17,1,Patricia Limousin,128.0,132.0,2016,
ur.014620163505.16,1,Qiao Rui Xing,26.0,30.0,2017,
ur.0760205274.72,1,Chul-Kee Park,150.0,186.0,2017,
ur.0760205073.49,1,Heesu Jeong,24.0,313.0,2020,
ur.014731752017.41,1,Tae-Hwan Kim,166.0,59.0,2016,
ur.0756650777.98,1,Peter Willeit,187.0,647.0,2016,
ur.0756650620.04,1,Terje Raudsepp,67.0,602.0,2020,
ur.0754714466.76,1,Ying Su,194.0,74.0,2015,
ur.015035427027.20,1,Dasa Bohaciakova,17.0,22.0,2019,
ur.015036703126.87,1,Silvia Peverelli,4.0,106.0,2021,
ur.015041533351.21,1,James Hawley,316.0,70.0,2015,
ur.0755033246.98,1,Fiona E. Karet Frankl,6.0,96.0,2021,
ur.015043224335.03,1,Hassan Massalha,8.0,102.0,2021,
ur.015043461057.24,1,Camila R. Fontes-Garfias,91.0,114.0,2018,
ur.0755023756.31,1,Peter N. Cockerill,69.0,114.0,2018,
ur.015046100414.17,1,William Valdar,158.0,273.0,2015,
ur.0754716601.87,1,Thierry Tribout,154.0,242.0,2018,
ur.015046253637.91,1,Rotem Tal,58.0,138.0,2020,
ur.015050220024.04,1,Yang Xie,416.0,19.0,2015,
ur.0755071560.19,1,Xianjun Yu,186.0,10.0,2016,
ur.015051420117.50,1,Cecelia A Laurie,190.0,177.0,2018,
ur.015051456740.33,1,Montserrat García,79.0,47.0,2017,
ur.0754671717.07,1,Erhua Zhu,54.0,15.0,2017,
ur.015052205147.45,1,Timothy HT Cheng,56.0,102.0,2016,
ur.015052575177.74,1,Qing-Rong Chen,158.0,44.0,2017,
ur.015053142714.30,1,Jeong-Woo Oh,95.0,89.0,2018,
ur.0754667736.32,1,Ibrahim Jalloh,25.0,85.0,2021,
ur.015054227227.10,1,Mathew Barber,57.0,38.0,2021,
ur.0754641520.44,1,Ed Dicks,189.0,57.0,2015,
ur.0754637613.40,1,Farid Azmoudeh-Ardalan,4.0,88.0,2021,
ur.015035124541.97,1,Jin-Yan Huang,230.0,22.0,2015,
ur.07551337236.14,1,A. A. Velayati,157.0,56.0,2017,
ur.014735743753.05,1,Alexandra J. Scott,193.0,111.0,2017,
ur.015022154670.00,1,Keith McGee,80.0,138.0,2020,
ur.0755426554.50,1,Brien P Riley,573.0,264.0,2016,
ur.0755410532.41,1,Sanjeev S. Bhaskar,79.0,52.0,2016,
ur.015016763673.40,1,Paulynn Suyin Chin,69.0,114.0,2018,
ur.015017362267.06,1,Owen Carmichael,94.0,149.0,2019,
ur.015020157564.00,1,Jeffrey E. Lee,175.0,53.0,2015,
ur.0755337620.76,1,Angélique Quartier,58.0,121.0,2017,
ur.015020262761.86,1,Jeremy Pike,436.0,133.0,2016,
ur.015020566067.36,1,William T Reynolds,104.0,130.0,2017,
ur.015022124510.49,1,Jessica L. Becker,6.0,33.0,2021,
ur.0755326225.13,1,Kiely N James,47.0,67.0,2018,
ur.015022332671.35,1,Joshua Weinstock,337.0,149.0,2017,
ur.0755145264.81,1,Thomas Trimarchi,44.0,109.0,2020,
ur.0755322331.21,1,Woosung Chung,88.0,55.0,2020,
ur.015022501457.31,1,Liang Chang,0.0,34.0,2021,
ur.0755311701.37,1,Zorica Stević,4.0,106.0,2021,
ur.015024525447.45,1,Nobuaki Shinozaki,12.0,168.0,2021,
ur.0755300735.43,1,Lars Alfredsson,310.0,1548.0,2019,
ur.0755245636.18,1,Oliver G McDonald,254.0,156.0,2017,
ur.0755217240.95,1,Xinxin Shangguan,80.0,14.0,2018,
ur.015030413357.41,1,Chelsea Ye,44.0,173.0,2021,
ur.015033017727.14,1,Tina Vujcic,237.0,115.0,2019,
ur.015033512617.09,1,Eric J Jacobs,190.0,177.0,2018,
ur.0754633743.19,1,Richard Gorlick,170.0,57.0,2015,
ur.015057332162.05,1,Neethu Michael,10.0,51.0,2021,
ur.0754624641.60,1,Dee R. Denver,160.0,66.0,2016,
ur.015106467343.52,1,Wei Shen,7.0,25.0,2021,
ur.07544123055.55,1,Eva Goncalves Serra,111.0,173.0,2017,
ur.0754401177.99,1,Kristi Krebs,69.0,310.0,2021,
ur.015104110741.91,1,Raul E Piña Aguilar,180.0,55.0,2016,
ur.0754376665.18,1,Mateus Guerra,12.0,42.0,2019,
ur.0754367611.15,1,Iain Milne,170.0,119.0,2016,
ur.07543664407.37,1,Juan F Sanchez,123.0,167.0,2016,
ur.015104741055.99,1,Yiling Elaine Chen,8.0,137.0,2021,
ur.0754342502.99,1,Kirsi Gröndahl-Yli-Hannuksela,44.0,129.0,2019,
ur.015105677677.40,1,Celso E. Gomez Sanchez,6.0,96.0,2021,
ur.0754336260.00,1,Jo Perkins,189.0,57.0,2015,
ur.015106626045.08,1,Wenjing Wang,7.0,25.0,2021,
ur.07546213071.94,1,Kevin W. Kelley,0.0,12.0,2021,
ur.07543357177.62,1,Blanca E Del-Rio-Navarro,269.0,116.0,2017,
ur.015107704617.14,1,Mireille Kamariza,0.0,66.0,2021,
ur.015110001510.36,1,Henry Y Lu,7.0,3.0,2017,
ur.015111575717.86,1,Claudia L Kleinman,67.0,105.0,2019,
ur.015111631477.12,1,Qifei Gao,8.0,23.0,2021,
ur.015112314635.75,1,Remy Z. Levin,272.0,384.0,2019,
ur.0754325136.87,1,William George Bernard,98.0,53.0,2016,
ur.07543043532.36,1,Judith Vivié,84.0,105.0,2019,
ur.015114320262.94,1,Carol Williams,30.0,164.0,2019,
ur.015114460017.53,1,Lut Van Laer,56.0,42.0,2018,
ur.015076154325.48,1,Jude Owiredu,24.0,49.0,2020,
ur.0754453123.54,1,Judy E. Hsia,100.0,45.0,2017,
ur.015075370603.17,1,Yuanwei Zhang,131.0,35.0,2016,
ur.0754477011.02,1,Chiara Batini,410.0,451.0,2018,
ur.0754621150.33,1,Henri Wallaschofski,79.0,66.0,2016,
ur.015063341313.30,1,Yan Liu,187.0,75.0,2017,
ur.015063361335.22,1,Sebastian Schoenherr,780.0,28.0,2016,
ur.015064141355.95,1,Lihui Wang,5.0,21.0,2020,
ur.0754616334.27,1,Christopher Eden,49.0,15.0,2015,
ur.0754602624.59,1,Rhonda E. Ries,48.0,87.0,2019,
ur.07545675557.68,1,Neonilia Szeszenia-Dabrowska,2.0,81.0,2017,
ur.015064437557.07,1,Samantha Foster,21.0,160.0,2021,
ur.015065137331.72,1,Junnan Wu,13.0,106.0,2021,
ur.015066127142.78,1,Olivier B. Bakker,4.0,106.0,2021,
ur.015067325417.11,1,Vilmunder Gudnason,79.0,66.0,2016,
ur.015067651165.35,1,Kuang Lin,349.0,349.0,2016,
ur.015067721057.24,1,Xiaoguang Xu,5.0,874.0,2021,
ur.015070636711.54,1,James Haldane,43.0,146.0,2021,
ur.015071143064.22,1,Natalia Porporato,79.0,47.0,2017,
ur.015073017025.18,1,Santiago Jiménez-Serrano,3.0,137.0,2021,
ur.015073426007.30,1,Xingrong Liu,59.0,291.0,2021,
ur.015073712675.36,1,Justine Guegan,58.0,121.0,2017,
ur.015074141205.14,1,Liron Ganel,193.0,111.0,2017,
ur.0754543517.91,1,Giorgio G. Galli,27.0,118.0,2021,
ur.0754507723.41,1,Wenqiang He,32.0,3.0,2015,
ur.015012476661.80,1,Emily T. Winn,27.0,28.0,2020,
ur.07554354427.10,1,Roland Burghardt,310.0,1548.0,2019,
ur.0755453705.31,1,Lukas Fenner,224.0,109.0,2016,
ur.0756177635.81,1,Paul Ogrodowski,81.0,20.0,2015,
ur.014751644477.95,1,Ziqi Sun,195.0,278.0,2019,
ur.014753601502.20,1,Gretchen M Parsons,7.0,201.0,2021,
ur.014753730627.28,1,Aishwarya A. Gogate,58.0,76.0,2019,
ur.014754421537.43,1,Louis J. Muglia,203.0,856.0,2019,
ur.0756241316.12,1,Yasushi Iwasaki,154.0,55.0,2019,
ur.0756200322.52,1,Daniel E Neafsey,123.0,167.0,2016,
ur.014756054323.47,1,Fadi Jacob,74.0,39.0,2019,
ur.014756442540.25,1,Jonathan D. Glass,4.0,106.0,2021,
ur.014756551507.44,1,Ulrike Walther Louvier,64.0,13.0,2016,
ur.014757421132.66,1,Mahpara Fatima,31.0,239.0,2019,
ur.014757776113.13,1,Gita A. Pathak,28.0,132.0,2021,
ur.014766076664.87,1,Margaret Sunitha Selvaraj,41.0,58.0,2020,
ur.07561675667.33,1,M. Timothy Rabanus-Wallace,38.0,181.0,2021,
ur.0756165531.41,1,Randall Wisser,103.0,75.0,2017,
ur.0756156577.19,1,Marina Arcaro,546.0,654.0,2017,
ur.014763610677.41,1,Richard Mair,25.0,85.0,2021,
ur.014763627152.10,1,Alastair M Thompson,60.0,71.0,2017,
ur.0756155255.72,1,Helen A Christou,36.0,49.0,2020,
ur.014763657667.41,1,John Holmes,39.0,42.0,2020,
ur.0756151616.24,1,Lisbeth Carstensen,353.0,210.0,2015,
ur.07561166150.30,1,Da Lin,53.0,39.0,2018,
ur.014765467203.06,1,Pingyong Wang,57.0,137.0,2019,
ur.014751436177.79,1,Mark Frye,69.0,310.0,2021,
ur.0756245403.69,1,Pablo Tamayo,38.0,20.0,2018,
ur.07562745017.17,1,Choonsik Lee,78.0,63.0,2020,
ur.014751177603.04,1,Jianjun Liu,31.0,1090.0,2021,
ur.0756574205.34,1,Stephen A Swarm,47.0,52.0,2015,
ur.014740214210.33,1,Michael A. Lopez,98.0,23.0,2018,
ur.014741460043.67,1,Andrea Calvo,4.0,106.0,2021,
ur.0756571720.30,1,Markus Schilhabel,100.0,10.0,2015,
ur.0756560677.45,1,Matthew Palmer,13.0,106.0,2021,
ur.014742305407.55,1,Eduardo A Torre,12.0,56.0,2021,
ur.014743605377.49,1,Robert Schoevers,1384.0,1317.0,2018,
ur.014744052262.26,1,Pooja M. Gandhi,1.0,485.0,2021,
ur.0756515563.02,1,Mani Baskaran,108.0,77.0,2016,
ur.014745414145.83,1,Yuanguo Gu,2.0,9.0,2021,
ur.0756454551.07,1,Emily Smith,12.0,42.0,2019,
ur.014745712213.67,1,Brittany C Michel,4.0,3.0,2017,
ur.0756414430.81,1,Albert Pares,144.0,117.0,2016,
ur.014746006333.74,1,Amita Gupta,9.0,6.0,2017,
ur.014746235403.57,1,Yoeri Sleyp,8.0,316.0,2021,
ur.0756371131.00,1,Melissa A Wilson Sayres,220.0,361.0,2016,
ur.014747112467.21,1,Konstantina Nikolakopoulou,8.0,102.0,2021,
ur.014747417757.22,1,Namit Singh,100.0,45.0,2017,
ur.014750251235.32,1,Zhicheng Wang,5.0,19.0,2021,
ur.07563463007.18,1,Philip C. de Witt Hamer,4.0,83.0,2021,
ur.0756336104.43,1,Sara Vieira-Silva,59.0,291.0,2021,
ur.014765477147.08,1,Thong T Nguyen,498.0,192.0,2016,
ur.014767043647.50,1,Fanbo Meng,178.0,118.0,2019,
ur.015011521475.66,1,Maryke Schoonen,14.0,20.0,2019,
ur.0755522625.00,1,Girts Skenders,224.0,109.0,2016,
ur.07557034134.95,1,Zhongshan Cheng,28.0,132.0,2021,
ur.015003051612.42,1,Arjun Bhattacharya,0.0,25.0,2021,
ur.0755677367.02,1,Cristina Rodríguez-Antona,205.0,248.0,2017,
ur.0755674244.04,1,Aya Kadota,89.0,68.0,2019,
ur.0755657166.12,1,Graham Muir,151.0,103.0,2016,
ur.0755652420.14,1,Helen H Hobbs,185.0,101.0,2017,
ur.015004021415.89,1,Tianyou Luo,81.0,33.0,2019,
ur.015004277550.32,1,Shanshan Liu,90.0,50.0,2019,
ur.015004744173.60,1,Melanie Dunstan,546.0,654.0,2017,
ur.0755622560.65,1,Stephen J Sharp,312.0,339.0,2016,
ur.015006403721.13,1,Gautam Shankar,33.0,28.0,2018,
ur.014767767655.50,1,Feng Zhang,71.0,18.0,2018,
ur.015007050063.82,1,Jacqueline Campbell,195.0,278.0,2019,
ur.0755514036.46,1,John F. DiPersio,35.0,80.0,2021,
ur.0755507603.47,1,Tianye Jia,94.0,149.0,2019,
ur.015007425637.65,1,Allison Ashley-Koch,158.0,163.0,2016,
ur.015007634177.64,1,Laura Del Regno,52.0,238.0,2020,
ur.0755506434.85,1,Blerim Marovca,127.0,152.0,2015,
ur.0755465414.01,1,Liliya Nazlamova,50.0,443.0,2021,
ur.015010110405.16,1,Jiaqing Yuan,178.0,118.0,2019,
ur.015010602717.46,1,Rui Chen,286.0,84.0,2015,
ur.0755464221.29,1,Lucas Amenga-Etego,392.0,112.0,2015,
ur.015002454547.16,1,Robert C Green,546.0,654.0,2017,
ur.015000373745.14,1,Martha Willcox,169.0,140.0,2017,
ur.0755713530.02,1,Saran Vardhanabhuti,88.0,142.0,2017,
ur.07557365213.19,1,S. M. Ashiqul Islam,3.0,862.0,2021,
ur.0756110640.15,1,Nigel Roberts,4.0,2450.0,2021,
ur.07561040641.50,1,Charles McAnany,69.0,276.0,2021,
ur.014770236744.97,1,Dongxu Li,21.0,72.0,2020,
ur.014771320024.67,1,Petros Tsantoulis,88.0,55.0,2020,
ur.0756100672.14,1,Naim U. Rashid,938.0,91.0,2015,
ur.014772243507.77,1,Sidharth Jain,0.0,34.0,2021,
ur.0756074773.99,1,Elianna M Amin,54.0,17.0,2017,
ur.014773014410.91,1,Christie M. Ballantyne,41.0,58.0,2020,
ur.014773071602.13,1,William Tapper,119.0,105.0,2018,
ur.014773435665.98,1,Anne Plessis,119.0,56.0,2016,
ur.014773762421.07,1,Eimear Lagan,4.0,225.0,2021,
ur.014774454337.48,1,Qin Liu,35.0,80.0,2021,
ur.0756040406.70,1,Marion Gauthier-Villars,195.0,421.0,2017,
ur.0756024324.11,1,Daan van Rooij,94.0,149.0,2019,
ur.0756023323.14,1,Gürkan Kaya,261.0,102.0,2016,
ur.014776400447.47,1,Nikita Abramovs,12.0,23.0,2019,
ur.014776460402.23,1,C Matthew Peterson,333.0,40.0,2017,
ur.014776504022.24,1,Michael P O'Connell,174.0,211.0,2016,
ur.0756004503.77,1,André Megarbane,0.0,63.0,2021,
ur.014777630757.42,1,Alice M. Arnold,251.0,118.0,2015,
ur.014777747654.55,1,Devin McCabe,68.0,51.0,2020,
ur.07611541574.08,1,Saib S. Gappy,142.0,163.0,2020,
ur.014573033055.12,1,Hussein Al-Asadi,46.0,113.0,2018,
ur.0761171545.99,1,Ghanta Anuradha,126.0,105.0,2017,
ur.0764316272.07,1,Anita L Kozyrskyj,269.0,116.0,2017,
ur.014361746620.16,1,Denise Playdle,63.0,110.0,2020,
ur.0764531364.05,1,Elena Lopez-Knowles,95.0,83.0,2016,
ur.0764506765.43,1,Joshua W Knowles,16.0,134.0,2021,
ur.0764432371.42,1,Alauddin Ahmed,222.0,43.0,2015,
ur.014365150437.10,1,Holger N Lode,194.0,52.0,2015,
ur.07644175031.37,1,Chen Zhou,31.0,30.0,2019,
ur.0764417026.31,1,Ines Nikolovski,58.0,43.0,2020,
ur.0764324500.21,1,M Pilar Zamora,416.0,104.0,2015,
ur.014367303667.45,1,John E Bowers,327.0,140.0,2015,
ur.014367441607.16,1,Shareef Khalid,38.0,59.0,2021,
ur.014371167277.07,1,Paul S Meltzer,3.0,10.0,2015,
ur.014360230443.14,1,Qian Zhao,8.0,18.0,2021,
ur.014371257171.12,1,Hoang Nguyen,725.0,318.0,2019,
ur.014371371421.32,1,Eman Meky,9.0,179.0,2021,
ur.014372346260.06,1,Johanna Fitz,26.0,17.0,2020,
ur.014374322545.34,1,Sitao Wu,145.0,90.0,2018,
ur.0764242674.15,1,Dominika E. Nanus,5.0,74.0,2021,
ur.014374346452.89,1,Tony Kiat Hon Lim,101.0,84.0,2020,
ur.0764242265.73,1,Edward M. Blair,79.0,52.0,2016,
ur.07642405277.62,1,Eri Arai,12.0,56.0,2021,
ur.0764214027.59,1,Anne Segonds-Pichon,266.0,43.0,2015,
ur.07642037361.73,1,Getinet Mekuriaw Tarekegn,24.0,313.0,2020,
ur.0764555511.45,1,Keiichi Sakurai,87.0,31.0,2017,
ur.0764575172.19,1,Arjan Pol,50.0,340.0,2017,
ur.014422143347.00,1,Eskil Kreiner,269.0,116.0,2017,
ur.014351676672.15,1,Michele Ramsay,79.0,47.0,2017,
ur.0764743725.94,1,Micha Bayer,170.0,119.0,2016,
ur.014345014164.08,1,Ken Yamamoto,222.0,43.0,2015,
ur.0764736615.06,1,Douglas J. Adams,304.0,177.0,2018,
ur.0764734634.59,1,Amiram Nir,19.0,112.0,2019,
ur.07647130451.40,1,Berke Ç. Toptaş,115.0,111.0,2019,
ur.0764704671.81,1,Christopher M. Weber,152.0,25.0,2016,
ur.014347400764.79,1,Wolfram Höps,13.0,33.0,2020,
ur.0764672404.08,1,Nicola Crosetto,45.0,42.0,2019,
ur.014350644346.37,1,John Jeffrey Carr,79.0,66.0,2016,
ur.0764661625.07,1,M. Anthony Schork,15.0,33.0,2018,
ur.0764641251.39,1,Kazuki Ichikawa,158.0,47.0,2018,
ur.014357771765.49,1,Shirley Luo,45.0,8.0,2019,
ur.014352560151.44,1,Linda Diamante,7.0,130.0,2021,
ur.014352670404.13,1,Thorlakur Jonsson,237.0,191.0,2015,
ur.014353620245.38,1,Lizao Li,115.0,111.0,2019,
ur.0764632420.16,1,Clary Clish,41.0,58.0,2020,
ur.014354643541.35,1,Jayla Ruliera,180.0,55.0,2016,
ur.0764630355.27,1,James F. Markowitz,97.0,44.0,2017,
ur.0764623415.52,1,Maik Dahlhoff,61.0,24.0,2017,
ur.0764612265.75,1,Dafni A Glinos,310.0,314.0,2015,
ur.014357301663.38,1,Michael Song,74.0,39.0,2019,
ur.014357536145.13,1,Nikola Vlahov,25.0,41.0,2021,
ur.0764162257.49,1,Tim Wang,199.0,236.0,2016,
ur.0764147336.05,1,Bradford S Schwartz,238.0,28.0,2015,
ur.0764146104.22,1,Ramin Shiekhattar,3.0,56.0,2016,
ur.014416500067.03,1,Jun Yang,188.0,95.0,2019,
ur.014413512617.42,1,Esther Uijttewaal,72.0,57.0,2017,
ur.014413630337.13,1,Pay Giesselmann,35.0,81.0,2020,
ur.014414474337.34,1,Michael L. Samuels,4.0,83.0,2021,
ur.07636256311.63,1,Manabu Kenmochi,155.0,12.0,2016,
ur.014414632717.80,1,Dan E Webster,109.0,93.0,2015,
ur.014415161756.42,1,Theo van Hintum,7.0,151.0,2021,
ur.0763560671.16,1,Thomas Ruediger,195.0,421.0,2017,
ur.07635505004.02,1,Mark R Hurle,85.0,162.0,2020,
ur.07635426143.00,1,Chelston Ang,66.0,135.0,2020,
ur.014416103607.72,1,Martha Wilcox,2.0,10.0,2017,
ur.0763536641.53,1,Arne Astrup,31.0,1090.0,2021,
ur.0764126607.90,1,Katta Mohan Girisha,85.0,236.0,2017,
ur.014416644007.91,1,Jinru Cui,56.0,33.0,2020,
ur.014416656462.25,1,Masayoshi Itoh,37.0,54.0,2019,
ur.07634370001.44,1,Ian M Bayles,43.0,80.0,2016,
ur.014417536172.72,1,Yoshinori Fukui,115.0,122.0,2017,
ur.014420225777.92,1,Yuqi Feng,80.0,14.0,2018,
ur.0763423335.46,1,Gemy Kaithakottil,38.0,181.0,2021,
ur.014420252547.20,1,Víctor Sánchez-Gaya,6.0,106.0,2021,
ur.07634164165.16,1,Luan Nguyen,121.0,25.0,2019,
ur.014421011710.06,1,Qiyue Ma,208.0,569.0,2019,
ur.0763325106.41,1,Emmanuelle Bouzigon,269.0,116.0,2017,
ur.014412773465.48,1,Nikolas Baya,20.0,131.0,2021,
ur.0763645152.78,1,Tian V. Tian,37.0,138.0,2020,
ur.014412536553.30,1,Salaheddine Ali,130.0,167.0,2019,
ur.014412242507.11,1,Ian Fore,56.0,63.0,2017,
ur.0764121515.95,1,Jean-Michel Dugoujon,13.0,340.0,2018,
ur.0764120022.21,1,Ashley P L Marsh,58.0,121.0,2017,
ur.07641173552.24,1,Nicola J. Corbett,128.0,270.0,2016,
ur.014400637025.23,1,Ryan O Schenck,18.0,112.0,2020,
ur.0764065200.56,1,Priya Moorjani,85.0,236.0,2017,
ur.014401240155.69,1,Tiffany Yee,4.0,130.0,2021,
ur.07640364232.58,1,Marlon R Schneider,61.0,24.0,2017,
ur.0763771053.93,1,Tharshana Stephen,152.0,111.0,2017,
ur.014402405577.25,1,Yipeng Gao,8.0,137.0,2021,
ur.07637451265.11,1,Jan Herudek,63.0,35.0,2016,
ur.0763727114.24,1,Chip Stewart,181.0,35.0,2015,
ur.014402667652.75,1,Haiteng Deng,79.0,29.0,2016,
ur.014403465405.81,1,Daniel Diolaiti,99.0,96.0,2018,
ur.014404067210.51,1,Sarah Linnett,41.0,28.0,2018,
ur.0763723427.73,1,Svante Holm,151.0,103.0,2016,
ur.0763717554.31,1,Sang-Yong Song,95.0,89.0,2018,
ur.014405720325.15,1,Wensheng Sun,279.0,36.0,2017,
