id,investigator_id,first_name,last_name,middle_name,role,aff_id,aff_name,aff_state_code,aff_state,aff_country_code,aff_city_id,aff_city,aff_country
grant.2757182,ur.01170075320.78,Abigail,Barr,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2757182,ur.016246137570.15,Graham,Loomes,,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2757182,ur.010230515515.01,Enrique,Fatas,,Co-PI,grid.8273.e,University of East Anglia,,East of England,GB,2641181,,United Kingdom
grant.2763870,ur.01265613741.83,Mervyn,Freeman,,PI,grid.478592.5,NERC British Antarctic Survey,,East of England,GB,2653941,,United Kingdom
grant.2761226,ur.01100673613.15,Joanna,Poulton,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.01243114520.38,Timothy,Child,John,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.01122401510.12,Karl,Morten,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.01005220200.52,Carlo Fiore,Viscomi,,Co-PI,grid.14105.31,Medical Research Council,,South West,GB,2643743,,
grant.2761226,ur.01323404463.80,Katja,Simon,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.015013135642.66,Dagan,Wells,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.01333346251.36,David,Samuels,,Co-PI,,,,,,,,
grant.2761226,ur.01307123516.77,Suzannah,Williams,Alice,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761226,ur.0622265626.30,Justin,St John,,Co-PI,,,,,,,,
grant.2767923,ur.011361247502.31,Ronald,Hay,Thomas,PI,grid.8241.f,University of Dundee,,Scotland,GB,2650752,,United Kingdom
grant.2773769,ur.0643035417.06,Dmitri,Tseluiko,,PI,grid.6571.5,Loughborough University,,East Midlands,GB,2643567,,United Kingdom
grant.3840933,ur.016707746534.57,Rosalind,Mayfield,,PI,grid.421539.8,Ricardo UK Limited,,South East,GB,2637916,,United Kingdom
grant.2764210,ur.0650212241.50,Carol,Propper,,PI,grid.73263.33,Institute for Fiscal Studies,,London,GB,2643743,,United Kingdom
grant.2777578,ur.01241257342.48,Sergey,Karabasov,,Co-PI,,,,,,,,
grant.2752123,ur.01177320206.67,Bill,Wickstead,,PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2784179,ur.0667224710.37,Steven,Andrews,,PI,grid.7340.0,University of Bath,,South West,GB,2656173,,United Kingdom
grant.2784179,ur.0663415061.54,Jonathan,Knight,,Co-PI,grid.7340.0,University of Bath,,South West,GB,2656173,,United Kingdom
grant.2766471,ur.010131654245.13,Donal,Bradley,Donat,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.3793265,,Philippe,Froguel,,PI,,,,,,,,
grant.2753594,ur.01033215124.16,Joy,Burchell,Marilyn,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.3793998,ur.01270502550.92,Michelle Anna,Moram,,PI,,,,,,,,
grant.2772948,ur.012664230636.03,Caroline,Rooney,,PI,grid.9759.2,University of Kent,,South East,GB,2653877,,United Kingdom
grant.2770223,ur.0655653060.81,Chee Kay,Cheung,,PI,grid.9918.9,University of Leicester,,East Midlands,GB,2644668,,United Kingdom
grant.2768730,ur.0651057270.64,Elizabeth,Kent,Clare,PI,grid.418022.d,National Oceanography Centre,,South East,GB,2637487,,United Kingdom
grant.2787307,ur.016542700247.80,Philippe,Rocca-Serra,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2787307,ur.01223211445.99,Dawn,Field,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2770052,ur.01274273136.94,Iain,Johnston,,PI,grid.6572.6,University of Birmingham,,West Midlands,GB,2655603,,United Kingdom
grant.2769403,ur.0643352460.42,Rongshan,Qin,,PI,,,,,,,,
grant.2756679,ur.01071610636.65,Martina,Muggenthaler,Maria,PI,grid.264200.2,St George's University of London,,London,GB,2643743,,United Kingdom
grant.2757397,ur.01234447216.60,Anand,Shah,,PI,grid.421662.5,Royal Brompton & Harefield NHS Fdn Trust,,London,GB,2643743,,United Kingdom
grant.3798448,,Toby,Gee,,PI,,,,,,,,
grant.7673102,ur.016034436210.48,Nejoud,al-Jehani,,PI,,,,,,,,
grant.7818321,ur.015462035507.33,Martin,Gould,,PI,,,,,,,,
grant.5495157,,Teburi,Kevin,,PI,,,,,,,,
grant.5495157,ur.012325045315.19,Teburi,Kevin,,PI,grid.418151.8,ASTRAZENECA AB,,,SE,2676176,SODERTAELJE,SE
grant.2773894,ur.010455374701.24,AM,Khan,,Co-PI,grid.7728.a,Brunel University,,,GB,2643743,,United Kingdom
grant.2782400,ur.01133351760.23,Dimitrios,Anastasiou,,PI,,,,,,,,
grant.2753862,ur.0656550320.51,Paul,Harrison,Fraser,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2753862,ur.013404533670.41,Sinead,Farrington,Marie,Co-PI,,,,,,,,
grant.2753862,ur.01174635630.00,Steven,Boyd,Barry,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2753862,ur.016556573617.29,G,Barker,,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2753862,ur.01060407230.45,Michal,Kreps,,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2753862,ur.01242751030.64,Timothy,Gershon,John,Co-PI,,,,,,,,
grant.2753862,ur.01311064230.45,Yorck,Ramachers,Alexander,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2781647,ur.01343341144.04,Jeremy,Hebden,C.,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2781647,ur.01371134774.78,David,Holder,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2781647,ur.01327371536.14,Adam,Gibson,Philip,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2778952,ur.07734611164.41,Jonathan,Kentish,Charles,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2778952,ur.01003120421.26,Steven,Niederer,Alexander,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2778952,ur.014435551147.42,Nicolas,Smith,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2776314,ur.01323510620.54,Dave,Wark,,Co-PI,,,,,,,,
grant.2765890,ur.01276733402.24,Alastair,Buchan,M,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2786197,ur.01021156177.43,Lavinia,Paternoster,,PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.2786445,ur.0601100747.01,Gabriela,Da Silva Xavier,,Co-PI,,,,,,,,
grant.2783989,ur.0764420334.44,Mark,Blaxter,Lyon,PI,,,,,,,,
grant.2783989,ur.0615260317.77,Karim,Gharbi,,Co-PI,,,,,,,,
grant.3843325,ur.01131302772.93,Bryony,Simmons,,PI,grid.460210.1,Flexenable Limited,,East of England,GB,2653941,Cambridge,
grant.3842432,ur.01255233572.89,James,Pagram,,PI,grid.1121.3,Rolls-Royce PLC,,London,GB,2651347,,United Kingdom
grant.2778235,ur.01361740544.66,Stefan,Reis,,PI,grid.494924.6,NERC Centre for Ecology and Hydrology,,South East,GB,2634869,,United Kingdom
grant.2778235,ur.01030061563.24,J Neil,Cape,,Co-PI,grid.494924.6,NERC Centre for Ecology and Hydrology,,South East,GB,2634869,,United Kingdom
grant.2756436,ur.016270627012.28,Carlton,Evans,Anthony,PI,grid.11100.31,Peruvian University Cayetano Heredia,,,PE,3936456,,
grant.2756436,ur.01155250516.36,Robert,Gilman,,Co-PI,grid.21107.35,Johns Hopkins University,US-MD,Outside UK,US,4347778,,United States
grant.2756436,ur.0741062213.98,Marco,Tovar,Antonio,Co-PI,grid.11100.31,Peruvian University Cayetano Heredia,,,PE,3936456,,
grant.2756436,ur.015221021042.55,James,Lewis,John,Co-PI,,,,,,,,
grant.2756436,ur.01064677163.59,Delia,Boccia,,Co-PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.2759877,ur.01151506015.31,Kathleen,O'Reilly,M,PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.2759490,ur.013402375017.15,Steven,Sacks,H,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2751663,ur.0670664777.25,William,Man,,Co-PI,,,,,,,,
grant.2778522,ur.013542757437.16,Diana,Gibb,,PI,grid.415052.7,MRC Clinical Trials Unit,,London,GB,2643743,,
grant.2778522,ur.01221426422.56,Paul,Revill,Andrew,Co-PI,,,,,,,,
grant.2778522,ur.01111051626.28,Carlo,Giaquinto,,Co-PI,,,,,,,,
grant.2778522,ur.01040721630.06,Peter,Mugyenyi,Ndimbirwe,Co-PI,,,,,,,,
grant.2778522,ur.01174356166.46,Catherine,Molyneux,,Co-PI,,,,,,,,
grant.2778522,ur.01271500605.17,Bernadette,O'Hare,,Co-PI,grid.10595.38,University of Malawi,,Outside UK,MW,923295,,Malawi
grant.2778522,ur.01230442653.88,Cissy,Kityo,,Co-PI,,,,,,,,
grant.2778522,ur.01355242015.04,James,Hakim,Gita,Co-PI,grid.13001.33,University of Zimbabwe,,Outside UK,ZW,890299,,Zimbabwe
grant.2778522,ur.01233303663.45,Martina,Penazzato,,Co-PI,,,,,,,,
grant.2778522,ur.0616622774.31,James,Berkley,Alexander,Co-PI,,,,,,,,
grant.2778522,ur.014167743205.19,Mary,Mwangome,,Co-PI,,,,,,,,
grant.2778522,ur.01104670623.98,Margaret Jean,Thomason,,Co-PI,,,,,,,,
grant.2778522,ur.01123604615.70,Martin,Buxton,John,Co-PI,,,,,,,,
grant.2778522,ur.01235023657.90,Joep,Van Oosterhout,,Co-PI,,,,,,,,
grant.2778522,ur.01306540040.26,Jane Edith,Mallewa,,Co-PI,,,,,,,,
grant.2778737,ur.0652226624.71,Gavin,Foster,,PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.2756359,ur.013061300457.98,Neil,Spooner,,PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.014331344361.33,Lee,Thompson,,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.01016302024.18,Efstathios,Paganis,Stathes,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.07517135307.92,John,McMillan,Eric,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.01262051304.62,Davide,Costanzo,,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.01343165200.60,Daniel,Tovey,Russell,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.013307724406.44,Christopher,Booth,Neal,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.01104450570.35,Susan,Cartwright,Lesley,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2756359,ur.07546150164.54,Vitaly,Kudryavtsev,,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2785784,ur.01115447405.37,P,Bruce,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2785784,ur.0652147560.05,Philip,Taylor,C,Co-PI,grid.1006.7,Newcastle University,,North East,GB,2641673,,United Kingdom
grant.2785784,ur.01021571555.15,Zheng Xiao,Guo,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2785784,ur.01347150320.87,Patrick,Grant,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2785784,ur.0601570760.98,Daniel,Rogers,James,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2785784,ur.0623544220.87,Peter,Hall,Joseph,Co-PI,,,,,,,,
grant.2785784,ur.01172365332.18,Clare,Grey,P.,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2785784,ur.01242312464.62,Chris,Dent,,Co-PI,,,,,,,,
grant.2785784,ur.01213212060.93,Janusz,Bialek,Witold,Co-PI,grid.1006.7,Newcastle University,,North East,GB,2641673,,United Kingdom
grant.2781963,ur.0650536035.07,Sarah,De Val,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2781963,ur.01245263400.18,George,Bou-Gharios,,Co-PI,grid.10025.36,University of Liverpool,,,GB,2644210,,United Kingdom
grant.2766251,ur.0735761450.24,Paul,Heffernan,Bernard,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2774338,ur.01073351503.88,Marzena,Szymanska,Hanna,PI,,,,,,,,
grant.2761576,ur.013044305032.99,Thomas,Harrison,,Co-PI,grid.264200.2,St George's University of London,,London,GB,2643743,,United Kingdom
grant.2761576,ur.0607041016.21,Tihana,Bicanic,,Co-PI,grid.264200.2,St George's University of London,,London,GB,2643743,,United Kingdom
grant.2783190,ur.010134210414.75,Tak,Lee,,Co-PI,,,,,,,,
grant.2783190,ur.013045404377.30,David,Cousins,John,Co-PI,,,,,,,,
grant.2783190,ur.01041421406.36,Hannah,Gould,Jane,Co-PI,,,,,,,,
grant.2783190,ur.01241132310.23,Paul,Lavender,,Co-PI,,,,,,,,
grant.7673098,ur.014402324143.70,Amira,Ghenai,,PI,grid.46078.3d,University of Waterloo,CA-ON,,CA,6176823,,
grant.2771280,ur.0701604445.67,Claire,Lentaigne,,PI,,Private Address,,,GB,,,United Kingdom
grant.2767109,ur.013153602042.70,Michael,Payne,Christopher,Co-PI,,,,,,,,
grant.2767109,ur.01314142766.30,Chris-Kriton,Skylaris,,Co-PI,,,,,,,,
grant.2779636,ur.013706206617.77,Barry,Azzopardi,,Co-PI,,,,,,,,
grant.2787163,ur.012537135417.76,Matthew,Cairns,Edward,PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.2771298,ur.010405653062.36,Alan,Phelps,David,Co-PI,grid.11984.35,University of Strathclyde,,Scotland,GB,2648579,,United Kingdom
grant.2759807,ur.01317270765.92,Stefan,Trapp,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2759807,ur.01060155402.54,Alexander,Gourine,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2770974,ur.0701543040.69,Alexander,Densmore,Logan,PI,grid.8250.f,Durham University,,,GB,2650628,,United Kingdom
grant.2775166,ur.07570676357.45,Neil,McIntyre,,PI,,,,,,,,
grant.2777478,ur.01065545460.39,Julian,Dowdeswell,Andrew,Co-PI,,,,,,,,
grant.2777478,ur.0623075270.59,Jonathan,Bamber,,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.2777478,ur.01337656700.07,Antony,Payne,John,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.2779950,ur.013400224504.75,Julie,Staunton,,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2776705,ur.01130057124.65,Catherine,Mulligan,Ellen,PI,,,,,,,,
grant.2776705,ur.01176172324.51,Andrew,Crabtree,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776705,ur.01244021620.20,Matt,Jones,,Co-PI,,,,,,,,
grant.2776705,ur.01244305524.70,Chris,Greenhalgh,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2767039,ur.01013117407.72,Andy,Purvis,J,PI,,,,,,,,
grant.2767039,ur.0621735163.38,Georgina,Mace,Mary,Co-PI,,,,,,,,
grant.2781980,ur.015322475112.46,Huw,Morris,R,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2757217,ur.014203404537.16,Valentin,Heller,,PI,,,,,,,,
grant.2776338,ur.01041464420.36,Richard,Hague,James Mackenzie,PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776338,ur.012113155351.88,Ian,Ashcroft,Anthony,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776338,ur.01370712731.12,Ruth,Goodridge,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776338,ur.0614721530.01,Paul,Conway,,Co-PI,,,,,,,,
grant.2776338,ur.01107577620.95,Christopher,Tuck,John,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776338,ur.0662763720.81,Russell,Harris,Anthony,Co-PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.2776338,ur.0662137470.32,Ricky,Wildman,Darren,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2776338,ur.016500430465.24,Phill,Dickens,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.2777274,ur.07664607547.92,Richard,Todd,Ian,Co-PI,,,,,,,,
grant.2777274,ur.015252777710.64,Alan,Cocks,Charles,Co-PI,,,,,,,,
grant.2784004,ur.01104115547.21,Gos,Micklem,,Co-PI,,,,,,,,
grant.2784004,ur.01017463460.18,Anil,Wipat,,Co-PI,,,,,,,,
grant.2784004,ur.0731177747.20,Vincent,Danos,,Co-PI,,,,,,,,
grant.2784004,ur.014467014464.27,James,Haseloff,Phillip,Co-PI,,,,,,,,
grant.2784004,ur.01254012172.82,Jennifer,Hallinan,Susan,Co-PI,,,,,,,,
grant.2784004,ur.01107062006.38,Nikolas,Rose,Simon,Co-PI,,,,,,,,
grant.2784004,ur.015271677004.27,James,Ajioka,Warren,Co-PI,,,,,,,,
grant.2784004,ur.013551610424.52,Jeffery,Errington,,Co-PI,,,,,,,,
grant.2784004,ur.01122744314.59,Jane,Calvert,,Co-PI,,,,,,,,
grant.2784004,ur.01077216336.22,Colin,Harwood,Robert,Co-PI,,,,,,,,
grant.2784004,ur.01034034704.68,Christopher,French,Edward,Co-PI,,,,,,,,
grant.2754653,ur.0657402440.53,David,Edwards,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2754653,ur.015127001317.99,Joseph,Hajnal,V,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2754653,ur.0760606120.41,Mary Ann,Rutherford,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2781283,ur.01040430052.42,Nicola,Wardrop,Ann,PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.2764280,ur.01247067766.15,Alberto,Paccanaro,,PI,grid.4970.a,"Royal Holloway, University of London",,South East,GB,2650188,,United Kingdom
grant.2760377,ur.0623610604.17,Neil,Marlow,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2760377,ur.013062556742.09,Joan,Morris,,Co-PI,,,,,,,,
grant.2760377,ur.01223577405.87,Dieter,Wolke,,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2760377,ur.016027475422.32,Samantha,Johnson,Jayne,Co-PI,,,,,,,,
grant.2760377,ur.016706457665.27,John,Hurst,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2783598,ur.01103370767.77,Sheena,McCormack,,Co-PI,,,,,,,,
grant.2783598,ur.01003654654.16,Sarah,Joseph,,Co-PI,,,,,,,,
grant.3498582,ur.01353756604.22,Austin,Smith,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2755834,ur.01164427250.43,Ling,Qian,,Co-PI,,,,,,,,
grant.2755834,ur.0704646450.50,Derek,Causon,Malcolm,Co-PI,,,,,,,,
grant.2755834,ur.016427244601.50,Clive,Mingham,,Co-PI,,,,,,,,
grant.2755834,ur.0724762120.38,Trevor,Whittaker,,Co-PI,,,,,,,,
grant.2777802,ur.07474036121.72,Antoine,Dechezlepretre,,Co-PI,,,,,,,,
grant.2777802,ur.010240241342.30,Ulrich,Wagner,J.,Co-PI,,,,,,,,
grant.5140132,ur.0647541377.42,Jason,Carroll,,Co-PI,,,,,,,,
grant.5140132,ur.07643477743.78,Alan,Purohit,,Co-PI,,,,,,,,
grant.5140132,ur.01153405710.86,Alan,Spivey,C,Co-PI,,,,,,,,
grant.2758918,ur.01254731122.50,Shankar,Srinivas,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2773404,ur.01257461550.56,Peter,Olmsted,David,Co-PI,,,,,,,,
grant.2773404,ur.01366001155.35,John,Sanderson,Michael,Co-PI,,,,,,,,
grant.2773404,ur.01320035747.91,Simon,Connell,David,Co-PI,,,,,,,,
grant.2773404,ur.01141005300.26,Colin David,Bain,,Co-PI,,,,,,,,
grant.2773404,ur.01040303420.44,Paul,O'Shea,,Co-PI,,,,,,,,
grant.2773404,ur.0654367200.21,Pietro,Cicuta,,Co-PI,,,,,,,,
grant.3842338,ur.01232353732.76,Matthew,Tyreman,,PI,grid.436401.4,Mologic Ltd.,,East of England,GB,2656046,Bedford,
grant.2778765,ur.0743407524.33,Helen,Thornham,,PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.2778765,ur.014365243631.91,Claire,Wallace,,Co-PI,grid.7107.1,University of Aberdeen,,Scotland,GB,2657832,,United Kingdom
grant.2778765,ur.01011522724.00,Caroline,Bassett,Ann,Co-PI,grid.12082.39,University of Sussex,,South East,GB,2654710,,United Kingdom
grant.2778765,ur.01125751324.79,Marialena,Nikolopoulou,,Co-PI,grid.9759.2,University of Kent,,South East,GB,2653877,,United Kingdom
grant.2782024,ur.01320722334.45,Dhruv,Parekh,,PI,grid.6572.6,University of Birmingham,,West Midlands,GB,2655603,,United Kingdom
grant.2769880,ur.0601375044.30,Paolo,Madeddu,,PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.2751400,ur.07376405127.60,Isabelle,Durance,,PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.2751400,ur.01164624425.18,Michael,Bruford,William,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.2751400,ur.0663547221.68,Andrew,Weightman,John,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.2751400,ur.01035176040.98,Steve,Ormerod,,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.2751400,ur.01351577350.08,Ian,Vaughan,Phillip,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.2751400,ur.0652634240.51,Havard John,Prosser,,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
