,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
5377,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.013631561670.38,Junya,Maki
5378,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.016243235503.20,Tomohiro,Kubo
5379,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,,Takakazu,Matsuzoe
5380,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.011550342143.09,Yusuke,Nakano
5381,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.07644453127.11,Masahiro,Kozako
5382,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.011212042763.67,Masayuki,Hikita
5383,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.014231701411.82,Takahisa,Ueno
5384,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1109924731,ur.014706175523.51,Jintong,Sun
5385,Maki,1857751.0,Japan,JP,grid.419865.7,Oita National College of Technology,,,pub.1109924731,ur.015320521324.31,Aoto,Izumi
5386,Tokyo,1850147.0,Japan,JP,grid.498663.6,Toshiba Mitsubishi-Electric Industrial Systems Corporation (Japan),,,pub.1109924731,ur.014653030225.17,Kazunari,Karasawa
5387,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1105053496,,Alaa,Huwaidi
5388,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105053496,ur.010754137307.44,Nishit,Pathak
5389,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1105053496,ur.0753217053.15,Amir,Syahir
5390,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105053496,ur.01124357113.20,Shinya,Ikeno
5391,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105641592,ur.015235120047.48,Kazushige,Ueda
5392,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105641592,,Takuma,Aoki
5393,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1105641592,ur.015604665051.78,Yuhei,Shimizu
5394,Paris,2988507.0,France,FR,grid.4444.0,French National Centre for Scientific Research,,,pub.1105641592,ur.0711466706.49,Florian,Massuyeau
5395,Paris,2988507.0,France,FR,grid.4444.0,French National Centre for Scientific Research,,,pub.1105641592,ur.01354443131.52,Stéphane,Jobic
5396,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.011704116152.94,Putao,Zhang
5397,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.07620457442.79,Gaurav,Kapil
5398,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.012436654063.15,Kengo,Hamada
5399,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.011174241121.19,Shyam S.,Pandey
5400,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.01144540527.52,Tingli,Ma
5401,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104990644,ur.01055753603.27,Shuzi,Hayase
5402,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105934015,,Hirofumi,Maruyama
5403,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105934015,ur.012216551075.78,Kensuke,Matsuo
5404,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105934015,ur.07644453127.11,Masahiro,Kozako
5405,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105934015,ur.011212042763.67,Masayuki,Hikita
5406,Tsu,1849796.0,Japan,JP,grid.260026.0,Mie University,,,pub.1105934015,ur.016311745245.03,Kazuo,Iida
5407,Tsu,1849796.0,Japan,JP,grid.260026.0,Mie University,,,pub.1105934015,ur.012577337030.35,Tokihiro,Umemura
5408,,,,,,"Power and Industrial Systems Research and Development Center, TOSHIBA Co., Ltd.",,,pub.1105934015,ur.014172300030.53,Yusuke,Nakamura
5409,,,,,,"TOSHIBA Industrial Products and Systems Co., Ltd.",,,pub.1105934015,ur.07554620214.88,Tetsuo,Nakamae
5410,,,,,,"TOSHIBA Industrial Products and Systems Co., Ltd.",,,pub.1105934015,ur.07740112475.99,Teruhiko,Maeda
5411,,,,,,"TOSHIBA Industrial Products and Systems Co., Ltd.",,,pub.1105934015,ur.014765117445.85,Masakazu,Higashiyama
5412,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107844405,ur.015703114311.91,Masaki,Fuchiwaki
5413,Columbia,4352053.0,United States,US,grid.504093.b,Advanced Fluidics (United States),Maryland,US-MD,pub.1107844405,ur.010577344427.55,Surya,Raghu
5414,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1105514849,ur.012262312044.46,Takuma,Sato
5415,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105514849,ur.012337572410.16,Hirofumi,Hoshida
5416,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1105514849,ur.015554075561.14,Ryota,Takabe
5417,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1105514849,ur.010425354007.16,Kaoru,Toko
5418,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105514849,ur.011570205631.99,Yoshikazu,Terai
5419,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1105514849,ur.011222734407.74,Takashi,Suemasu
5420,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105248760,ur.012413075361.99,Nao-aki,Noda
5421,,,,,,"Department of Mechanical and Control Engineering, Graduate School of Engineering, Kyushu Institute of Technology",,,pub.1105248760,ur.014661327503.09,Fei,Ren
5422,,,,,,"Department of Mechanical and Control Engineering, Graduate School of Engineering, Kyushu Institute of Technology",,,pub.1105248760,ur.012500411227.59,Rei,Takaki
5423,,,,,,"Department of Mechanical and Control Engineering, Graduate School of Engineering, Kyushu Institute of Technology",,,pub.1105248760,ur.011514155030.24,Kenji,Tsuboi
5424,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105248760,ur.012041204017.13,Yoshikazu,Sano
5425,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105248760,ur.013033127431.70,Yasushi,Takase
5426,Nishihara,,Japan,JP,grid.267625.2,University of the Ryukyus,,,pub.1105248760,ur.012702307674.35,Tatsujiro,Miyazaki
5427,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.011577423750.34,Kenta,Maeda
5428,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.016243235503.20,Tomohiro,Kubo
5429,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.012447540723.51,Tomoki,Uchimura
5430,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.013767745350.30,Hikaru,Mizoguchi
5431,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.07644453127.11,Masahiro,Kozako
5432,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107338861,ur.011212042763.67,Masayuki,Hikita
5433,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1107338861,ur.016160266750.72,Hideo,Fukuda
5434,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1107338861,ur.07455215550.61,Daisuke,Mutou
5435,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1107338861,ur.015716776427.36,Keiichi,Tomizawa
5436,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1107338861,ur.011050156550.27,Keisuke,Ikeda
5437,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103827643,ur.013076612475.43,Pauline,Faure
5438,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103827643,ur.013152112405.28,Mengu,Cho
5439,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103827643,,Maeda,George
5440,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.011577423750.34,Kenta,Maeda
5441,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.016243235503.20,Tomohiro,Kubo
5442,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.012447540723.51,Tomoki,Uchimura
5443,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.013767745350.30,Hikaru,Mizoguchi
5444,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.07644453127.11,Masahiro,Kozako
5445,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1108007223,ur.011212042763.67,Masayuki,Hikita
5446,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1108007223,ur.016160266750.72,Hideo,Fukuda
5447,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1108007223,ur.07455215550.61,Daisuke,Mutou
5448,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1108007223,ur.015716776427.36,Keiichi,Tomizawa
5449,Tokyo,1850147.0,Japan,JP,grid.459529.6,Furukawa Electric (Japan),,,pub.1108007223,ur.011050156550.27,Keisuke,Ikeda
5450,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104459569,ur.012104164115.20,Masanori,Takabayashi
5451,Urbana,4914570.0,United States,US,grid.35403.31,University of Illinois at Urbana Champaign,Illinois,US-IL,pub.1104459569,ur.014212516675.09,Hassaan,Majeed
5452,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,Illinois,US-IL,pub.1104459569,ur.01174236630.34,Andre,Kajdacsy-Balla
5453,Urbana,4914570.0,United States,US,grid.35403.31,University of Illinois at Urbana Champaign,Illinois,US-IL,pub.1104459569,ur.01167657331.06,Gabriel,Popescu
5454,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1099757964,ur.07731265526.17,Toshiki,Tsubota
5455,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1099757964,,Akihiro,Morioka
5456,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1099757964,,Yuta,Osoekawa
5457,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1099757964,ur.015272617175.70,Motoi,Nakao
5458,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1101003476,ur.016540272047.15,Shun,Miura
5459,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1101003476,ur.016336561407.95,Yuji,Tsuchiya
5460,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1101003476,ur.011045165711.47,Yutaka,Yoshida
5461,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1101003476,ur.013706254136.44,Yusuke,Ichino
5462,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1101003476,ur.012433746665.15,Satoshi,Awaji
5463,,,,,,"Central Res. Inst. of Electr. Power Ind., Yokosuka, Japan",,,pub.1101003476,ur.012737265351.15,A.,Ichinose
5464,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101003476,ur.014430116143.81,Kaname,Matsumoto
5465,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1101003476,ur.0776561012.42,Akira,Ibi
5466,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1101003476,ur.0620576146.82,Teruo,Izumi
5467,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1101003476,ur.07470677635.85,Masataka,Iwakuma
5468,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107484986,ur.011212042763.67,Masayuki,Hikita
5469,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107484986,ur.013767745350.30,Hikaru,Mizoguchi
5470,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107484986,ur.016243235503.20,Tomohiro,Kubo
5471,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107484986,ur.012447540723.51,Tomoki,Uchimura
5472,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107484986,ur.07644453127.11,Masahiro,Kozako
5473,Tokyo,1850147.0,Japan,JP,grid.498663.6,Toshiba Mitsubishi-Electric Industrial Systems Corporation (Japan),,,pub.1107484986,ur.014706175523.51,Jintong,Sun
5474,Tokyo,1850147.0,Japan,JP,grid.498663.6,Toshiba Mitsubishi-Electric Industrial Systems Corporation (Japan),,,pub.1107484986,ur.015320521324.31,Aoto,Izumi
5475,Tokyo,1850147.0,Japan,JP,grid.498663.6,Toshiba Mitsubishi-Electric Industrial Systems Corporation (Japan),,,pub.1107484986,ur.014653030225.17,Kazunari,Karasawa
5476,Maki,1857751.0,Japan,JP,grid.419865.7,Oita National College of Technology,,,pub.1107484986,ur.014231701411.82,Takahisa,Ueno
5477,Tokyo,1850147.0,Japan,JP,grid.410825.a,Toshiba (Japan),,,pub.1107484986,ur.016013710434.37,Tatsuya,Hirose
5478,,,,,,"Toshiba Energy Systems & Solutions Corporation, Yokohama, Japan",,,pub.1107484986,ur.013306555335.08,Satoshi,Hiroshima
5479,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101637407,ur.07727660141.67,Shinji,Watanabe
5480,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106089044,,Kota,Ono
5481,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106089044,ur.010426753340.59,Kengo,Hiura
5482,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106089044,ur.014343750350.22,Satoshi,Matsumoto
5483,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1107906046,ur.011304002171.08,Hidehiro,Ikeda
5484,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1107906046,,Kazuya,Goto
5485,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1107906046,,Feili,Zhang
5486,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1107906046,,Kazuya,Kayashima
5487,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107906046,ur.011156363337.63,Tsuyoshi,Hanamoto
5488,Tokyo,1850147.0,Japan,JP,grid.412681.8,Sophia University,,,pub.1103194776,ur.010120430165.36,Xinmeng,Tang
5489,Tokyo,1850147.0,Japan,JP,grid.412681.8,Sophia University,,,pub.1103194776,ur.010174522625.55,Edyta,Dzieminska
5490,Gifu City,1863641.0,Japan,JP,grid.256342.4,Gifu University,,,pub.1103194776,ur.015111520042.10,Makoto,Asahara
5491,Tokyo,1850147.0,Japan,JP,grid.412681.8,Sophia University,,,pub.1103194776,ur.013102645425.68,A. Koichi,Hayashi
5492,Tokyo,1850147.0,Japan,JP,grid.252311.6,Aoyama Gakuin University,,,pub.1103194776,ur.013102645425.68,A. Koichi,Hayashi
5493,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103194776,ur.010474674625.53,Nobuyuki,Tsuboi
5494,Varanasi,1253405.0,India,IN,grid.467228.d,Indian Institute of Technology BHU,,,pub.1100993911,ur.014321064175.86,Shashi,Tiwari
5495,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100993911,ur.010416773662.27,Manish,Pandey
5496,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100993911,ur.07625661403.45,Wataru,Takashima
5497,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100993911,ur.013160633003.10,Shuichi,Nagamatsu
5498,Varanasi,1253405.0,India,IN,grid.467228.d,Indian Institute of Technology BHU,,,pub.1100993911,ur.013347055360.28,S.K.,Balasubramanian
5499,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100993911,ur.01055753603.27,Shuzi,Hayase
5500,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100993911,ur.011174241121.19,Shyam S.,Pandey
5501,Varanasi,1253405.0,India,IN,grid.467228.d,Indian Institute of Technology BHU,,,pub.1100993911,ur.013323607735.44,Rajiv,Prakash
5502,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090684338,ur.015446571571.11,Shuichi,Kurogi
5503,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090684338,ur.014317300313.50,Mitsuki,Toidani
5504,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090684338,ur.015712241313.87,Ryosuke,Shigematsu
5505,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090684338,ur.014010043147.52,Kazuya,Matsuo
5506,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103644498,ur.012104164115.20,Masanori,Takabayashi
5507,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644498,ur.012104164115.20,Masanori,Takabayashi
5508,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644498,ur.014212516675.09,Hassaan,Majeed
5509,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,Illinois,US-IL,pub.1103644498,ur.01174236630.34,Andre,Kajdacsy-Balla
5510,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644498,ur.01167657331.06,Gabriel,Popescu
5511,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103644497,ur.012104164115.20,Masanori,Takabayashi
5512,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644497,ur.012104164115.20,Masanori,Takabayashi
5513,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644497,ur.014212516675.09,Hassaan,Majeed
5514,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,Illinois,US-IL,pub.1103644497,ur.01174236630.34,Andre,Kajdacsy-Balla
5515,Urbana,4914570.0,United States,US,grid.411030.7,University of Illinois System,Illinois,US-IL,pub.1103644497,ur.01167657331.06,Gabriel,Popescu
5516,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.011727536304.54,Nozomi,Ito
5517,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.011773542351.82,Muhammad Akmal,Kamarudin
5518,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.010207475623.17,Daisuke,Hirotani
5519,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1101519493,ur.016301224703.21,Yaohong,Zhang
5520,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1101519493,ur.0617543344.56,Qing,Shen
5521,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.0662411533.69,Yuhei,Ogomi
5522,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.011724474721.84,Satoshi,Iikubo
5523,Kyoto,1857910.0,Japan,JP,grid.262576.2,Ritsumeikan University,,,pub.1101519493,ur.013160276771.49,Takashi,Minemoto
5524,Miyazaki,1856717.0,Japan,JP,grid.410849.0,University of Miyazaki,,,pub.1101519493,ur.0625276603.41,Kenji,Yoshino
5525,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101519493,ur.01055753603.27,Shuzi,Hayase
5526,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900244,ur.015611316173.53,M.,Komori
5527,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900244,ur.011214337136.41,K.,Yamanaka
5528,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900244,,K.,Asami
5529,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900244,ur.011646110331.53,N.,Sakai
5530,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091906448,ur.012476523622.97,Hiroshi,Kawano
5531,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091906448,ur.011567324032.03,Seiichi,Serikawa
5532,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106344623,ur.010214262704.60,G.,Magdy
5533,Aswān,359792.0,Egypt,EG,grid.417764.7,Aswan University,,,pub.1106344623,ur.010214262704.60,G.,Magdy
5534,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106344623,ur.012726370125.57,Emad A.,Mohamed
5535,Aswān,359792.0,Egypt,EG,grid.417764.7,Aswan University,,,pub.1106344623,ur.013644416422.01,G.,Shabib
5536,,,,,,"Higher Institute of Engineering and Technology, King Marriott, Alexandria, 23713, Egypt",,,pub.1106344623,ur.013644416422.01,G.,Shabib
5537,Minya,360686.0,Egypt,EG,grid.411806.a,Minia University,,,pub.1106344623,ur.014072276611.68,Adel A.,Elbaset
5538,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106344623,ur.011456332771.53,Yasunori,Mitani
5539,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900407,ur.015611316173.53,M.,Komori
5540,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107900407,ur.015004025620.80,K.,Hara
